ts,symbol,side,clip_usd,slippage_bps,book_usd_bid,book_usd_ask
2026-08-12T00:00:00.000Z,ETHUSDT,sell,100000,0.027,67564728,69904900
2026-08-12T00:00:00.000Z,ETHUSDT,sell,1000000,1.124,67564728,69904900
2026-08-12T00:00:00.000Z,ETHUSDT,sell,5000000,3.697,67564728,69904900
2026-08-12T00:00:00.000Z,LINKUSDT,buy,10000,0.57,8259544,6833504
2026-08-12T00:00:00.000Z,LINKUSDT,buy,100000,3.714,8259544,6833504
2026-08-12T00:00:00.000Z,LINKUSDT,buy,1000000,26.039,8259544,6833504
2026-08-12T00:00:00.000Z,LINKUSDT,buy,5000000,119.021,8259544,6833504
2026-08-12T00:00:00.000Z,LINKUSDT,sell,10000,1.267,8259544,6833504
2026-08-12T00:00:00.000Z,LINKUSDT,sell,100000,3.987,8259544,6833504
2026-08-12T00:00:00.000Z,LINKUSDT,sell,1000000,25.24,8259544,6833504
2026-08-12T00:00:00.000Z,LINKUSDT,sell,5000000,118.745,8259544,6833504
2026-08-12T00:00:00.000Z,SOLUSDT,buy,10000,0.656,90723017,73055498
2026-08-12T00:00:00.000Z,SOLUSDT,buy,100000,0.656,90723017,73055498
2026-08-12T00:00:00.000Z,SOLUSDT,buy,1000000,3.091,90723017,73055498
2026-08-12T00:00:00.000Z,SOLUSDT,buy,5000000,13.269,90723017,73055498
2026-08-12T00:00:00.000Z,SOLUSDT,sell,10000,0.656,90723017,73055498
2026-08-12T00:00:00.000Z,SOLUSDT,sell,100000,0.656,90723017,73055498
2026-08-12T00:00:00.000Z,SOLUSDT,sell,1000000,2.372,90723017,73055498
2026-08-12T00:00:00.000Z,SOLUSDT,sell,5000000,10.414,90723017,73055498
2026-08-12T00:00:00.000Z,XRPUSDT,buy,10000,0.489,37149537,28774437
2026-08-12T00:00:00.000Z,XRPUSDT,buy,100000,1.256,37149537,28774437
2026-08-12T00:00:00.000Z,XRPUSDT,buy,1000000,5.896,37149537,28774437
2026-08-12T00:00:00.000Z,XRPUSDT,buy,5000000,31.924,37149537,28774437
2026-08-12T00:00:00.000Z,XRPUSDT,sell,10000,0.489,37149537,28774437
2026-08-12T00:00:00.000Z,XRPUSDT,sell,100000,0.779,37149537,28774437
2026-08-12T00:00:00.000Z,XRPUSDT,sell,1000000,4.501,37149537,28774437
2026-08-12T00:00:00.000Z,XRPUSDT,sell,5000000,15.485,37149537,28774437
2026-08-12T01:00:00.000Z,ADAUSDT,buy,10000,2.677,13976427,10387179
2026-08-12T01:00:00.000Z,ADAUSDT,buy,100000,2.677,13976427,10387179
2026-08-12T01:00:00.000Z,ADAUSDT,buy,1000000,22.429,13976427,10387179
2026-08-12T01:00:00.000Z,ADAUSDT,buy,5000000,114.654,13976427,10387179
2026-08-12T01:00:00.000Z,ADAUSDT,sell,10000,2.677,13976427,10387179
2026-08-12T01:00:00.000Z,ADAUSDT,sell,100000,5.56,13976427,10387179
2026-08-12T01:00:00.000Z,ADAUSDT,sell,1000000,29.769,13976427,10387179
2026-08-12T01:00:00.000Z,ADAUSDT,sell,5000000,102.516,13976427,10387179
2026-08-12T01:00:00.000Z,BNBUSDT,buy,10000,0.388,10136693,9617790
2026-08-12T01:00:00.000Z,BNBUSDT,buy,100000,1.088,10136693,9617790
2026-08-12T01:00:00.000Z,BNBUSDT,buy,1000000,7.547,10136693,9617790
2026-08-12T01:00:00.000Z,BNBUSDT,buy,5000000,31.88,10136693,9617790
2026-08-12T01:00:00.000Z,BNBUSDT,sell,10000,0.081,10136693,9617790
2026-08-12T01:00:00.000Z,BNBUSDT,sell,100000,1.091,10136693,9617790
2026-08-12T01:00:00.000Z,BNBUSDT,sell,1000000,4.543,10136693,9617790
2026-08-12T01:00:00.000Z,BNBUSDT,sell,5000000,31.164,10136693,9617790
2026-08-12T01:00:00.000Z,BTCUSDT,buy,10000,0.008,40479318,46826170
2026-08-12T01:00:00.000Z,BTCUSDT,buy,100000,0.008,40479318,46826170
2026-08-12T01:00:00.000Z,BTCUSDT,buy,1000000,0.133,40479318,46826170
2026-08-12T01:00:00.000Z,BTCUSDT,buy,5000000,1.337,40479318,46826170
2026-08-12T01:00:00.000Z,BTCUSDT,sell,10000,0.008,40479318,46826170
2026-08-12T01:00:00.000Z,BTCUSDT,sell,100000,0.008,40479318,46826170
2026-08-12T01:00:00.000Z,BTCUSDT,sell,1000000,0.028,40479318,46826170
2026-08-12T01:00:00.000Z,BTCUSDT,sell,5000000,1.331,40479318,46826170
2026-08-12T01:00:00.000Z,DOGEUSDT,buy,10000,0.69,48995319,27652839
2026-08-12T01:00:00.000Z,DOGEUSDT,buy,100000,1.454,48995319,27652839
2026-08-12T01:00:00.000Z,DOGEUSDT,buy,1000000,9.677,48995319,27652839
2026-08-12T01:00:00.000Z,DOGEUSDT,buy,5000000,56.493,48995319,27652839
2026-08-12T01:00:00.000Z,DOGEUSDT,sell,10000,0.69,48995319,27652839
2026-08-12T01:00:00.000Z,DOGEUSDT,sell,100000,0.69,48995319,27652839
2026-08-12T01:00:00.000Z,DOGEUSDT,sell,1000000,7.249,48995319,27652839
2026-08-12T01:00:00.000Z,DOGEUSDT,sell,5000000,50.164,48995319,27652839
2026-08-12T01:00:00.000Z,ETHUSDT,buy,10000,0.027,57650497,74672469
2026-08-12T01:00:00.000Z,ETHUSDT,buy,100000,0.027,57650497,74672469
2026-08-12T01:00:00.000Z,ETHUSDT,buy,1000000,0.862,57650497,74672469
2026-08-12T01:00:00.000Z,ETHUSDT,buy,5000000,3.765,57650497,74672469
2026-08-12T01:00:00.000Z,ETHUSDT,sell,10000,0.027,57650497,74672469
2026-08-12T01:00:00.000Z,ETHUSDT,sell,100000,0.027,57650497,74672469
2026-08-12T01:00:00.000Z,ETHUSDT,sell,1000000,1.128,57650497,74672469
2026-08-12T01:00:00.000Z,ETHUSDT,sell,5000000,3.884,57650497,74672469
2026-08-12T01:00:00.000Z,LINKUSDT,buy,10000,0.567,8612530,7410292
2026-08-12T01:00:00.000Z,LINKUSDT,buy,100000,2.449,8612530,7410292
2026-08-12T01:00:00.000Z,LINKUSDT,buy,1000000,29.086,8612530,7410292
2026-08-12T01:00:00.000Z,LINKUSDT,buy,5000000,106.293,8612530,7410292
2026-08-12T01:00:00.000Z,LINKUSDT,sell,10000,0.567,8612530,7410292
2026-08-12T01:00:00.000Z,LINKUSDT,sell,100000,0.567,8612530,7410292
2026-08-12T01:00:00.000Z,LINKUSDT,sell,1000000,19.465,8612530,7410292
2026-08-12T01:00:00.000Z,LINKUSDT,sell,5000000,117.332,8612530,7410292
2026-08-12T01:00:00.000Z,SOLUSDT,buy,10000,0.653,91175736,72743637
2026-08-12T01:00:00.000Z,SOLUSDT,buy,100000,0.653,91175736,72743637
2026-08-12T01:00:00.000Z,SOLUSDT,buy,1000000,2.562,91175736,72743637
2026-08-12T01:00:00.000Z,SOLUSDT,buy,5000000,12.266,91175736,72743637
2026-08-12T01:00:00.000Z,SOLUSDT,sell,10000,0.653,91175736,72743637
2026-08-12T01:00:00.000Z,SOLUSDT,sell,100000,0.653,91175736,72743637
2026-08-12T01:00:00.000Z,SOLUSDT,sell,1000000,2.779,91175736,72743637
2026-08-12T01:00:00.000Z,SOLUSDT,sell,5000000,10.321,91175736,72743637
2026-08-12T01:00:00.000Z,XRPUSDT,buy,10000,0.488,38010231,28398163
2026-08-12T01:00:00.000Z,XRPUSDT,buy,100000,0.811,38010231,28398163
2026-08-12T01:00:00.000Z,XRPUSDT,buy,1000000,7.528,38010231,28398163
2026-08-12T01:00:00.000Z,XRPUSDT,buy,5000000,30.001,38010231,28398163
2026-08-12T01:00:00.000Z,XRPUSDT,sell,10000,0.488,38010231,28398163
2026-08-12T01:00:00.000Z,XRPUSDT,sell,100000,0.488,38010231,28398163
2026-08-12T01:00:00.000Z,XRPUSDT,sell,1000000,3.533,38010231,28398163
2026-08-12T01:00:00.000Z,XRPUSDT,sell,5000000,24.204,38010231,28398163
2026-08-12T02:00:00.000Z,ADAUSDT,buy,10000,2.66,14492522,10389147
2026-08-12T02:00:00.000Z,ADAUSDT,buy,100000,6.498,14492522,10389147
2026-08-12T02:00:00.000Z,ADAUSDT,buy,1000000,33.209,14492522,10389147
2026-08-12T02:00:00.000Z,ADAUSDT,buy,5000000,118.738,14492522,10389147
2026-08-12T02:00:00.000Z,ADAUSDT,sell,10000,2.66,14492522,10389147
2026-08-12T02:00:00.000Z,ADAUSDT,sell,100000,6.251,14492522,10389147
2026-08-12T02:00:00.000Z,ADAUSDT,sell,1000000,29.797,14492522,10389147
2026-08-12T02:00:00.000Z,ADAUSDT,sell,5000000,105.563,14492522,10389147
2026-08-12T02:00:00.000Z,BNBUSDT,buy,10000,0.387,10096802,9535714
2026-08-12T02:00:00.000Z,BNBUSDT,buy,100000,1.294,10096802,9535714
2026-08-12T02:00:00.000Z,BNBUSDT,buy,1000000,7.629,10096802,9535714
2026-08-12T02:00:00.000Z,BNBUSDT,buy,5000000,35.997,10096802,9535714
2026-08-12T02:00:00.000Z,BNBUSDT,sell,10000,0.081,10096802,9535714
2026-08-12T02:00:00.000Z,BNBUSDT,sell,100000,0.832,10096802,9535714
2026-08-12T02:00:00.000Z,BNBUSDT,sell,1000000,8.005,10096802,9535714
2026-08-12T02:00:00.000Z,BNBUSDT,sell,5000000,36.038,10096802,9535714
2026-08-12T02:00:00.000Z,BTCUSDT,buy,10000,0.008,46216965,37407534
2026-08-12T02:00:00.000Z,BTCUSDT,buy,100000,0.229,46216965,37407534
2026-08-12T02:00:00.000Z,BTCUSDT,buy,1000000,0.867,46216965,37407534
2026-08-12T02:00:00.000Z,BTCUSDT,buy,5000000,2.681,46216965,37407534
2026-08-12T02:00:00.000Z,BTCUSDT,sell,10000,0.008,46216965,37407534
2026-08-12T02:00:00.000Z,BTCUSDT,sell,100000,0.008,46216965,37407534
2026-08-12T02:00:00.000Z,BTCUSDT,sell,1000000,0.038,46216965,37407534
2026-08-12T02:00:00.000Z,BTCUSDT,sell,5000000,1.191,46216965,37407534
2026-08-12T02:00:00.000Z,DOGEUSDT,buy,10000,0.694,50817893,28876074
2026-08-12T02:00:00.000Z,DOGEUSDT,buy,100000,2.115,50817893,28876074
2026-08-12T02:00:00.000Z,DOGEUSDT,buy,1000000,8.847,50817893,28876074
2026-08-12T02:00:00.000Z,DOGEUSDT,buy,5000000,53.081,50817893,28876074
2026-08-12T02:00:00.000Z,DOGEUSDT,sell,10000,0.694,50817893,28876074
2026-08-12T02:00:00.000Z,DOGEUSDT,sell,100000,1.308,50817893,28876074
2026-08-12T02:00:00.000Z,DOGEUSDT,sell,1000000,9.46,50817893,28876074
2026-08-12T02:00:00.000Z,DOGEUSDT,sell,5000000,44.397,50817893,28876074
2026-08-12T02:00:00.000Z,ETHUSDT,buy,10000,0.027,64319503,69851948
2026-08-12T02:00:00.000Z,ETHUSDT,buy,100000,0.183,64319503,69851948
2026-08-12T02:00:00.000Z,ETHUSDT,buy,1000000,1.566,64319503,69851948
2026-08-12T02:00:00.000Z,ETHUSDT,buy,5000000,4.817,64319503,69851948
2026-08-12T02:00:00.000Z,ETHUSDT,sell,10000,0.027,64319503,69851948
2026-08-12T02:00:00.000Z,ETHUSDT,sell,100000,0.027,64319503,69851948
2026-08-12T02:00:00.000Z,ETHUSDT,sell,1000000,0.666,64319503,69851948
2026-08-12T02:00:00.000Z,ETHUSDT,sell,5000000,3.209,64319503,69851948
2026-08-12T02:00:00.000Z,LINKUSDT,buy,10000,1.225,8562878,6136281
2026-08-12T02:00:00.000Z,LINKUSDT,buy,100000,4.829,8562878,6136281
2026-08-12T02:00:00.000Z,LINKUSDT,buy,1000000,33.812,8562878,6136281
2026-08-12T02:00:00.000Z,LINKUSDT,buy,5000000,145.153,8562878,6136281
2026-08-12T02:00:00.000Z,LINKUSDT,sell,10000,0.57,8562878,6136281
2026-08-12T02:00:00.000Z,LINKUSDT,sell,100000,3.274,8562878,6136281
2026-08-12T02:00:00.000Z,LINKUSDT,sell,1000000,26.869,8562878,6136281
2026-08-12T02:00:00.000Z,LINKUSDT,sell,5000000,119.061,8562878,6136281
2026-08-12T02:00:00.000Z,SOLUSDT,buy,10000,0.653,91645926,75197057
2026-08-12T02:00:00.000Z,SOLUSDT,buy,100000,0.653,91645926,75197057
2026-08-12T02:00:00.000Z,SOLUSDT,buy,1000000,2.841,91645926,75197057
2026-08-12T02:00:00.000Z,SOLUSDT,buy,5000000,12.491,91645926,75197057
2026-08-12T02:00:00.000Z,SOLUSDT,sell,10000,0.653,91645926,75197057
2026-08-12T02:00:00.000Z,SOLUSDT,sell,100000,0.653,91645926,75197057
2026-08-12T02:00:00.000Z,SOLUSDT,sell,1000000,1.187,91645926,75197057
2026-08-12T02:00:00.000Z,SOLUSDT,sell,5000000,8.042,91645926,75197057
2026-08-12T02:00:00.000Z,XRPUSDT,buy,10000,0.49,35115961,30133142
2026-08-12T02:00:00.000Z,XRPUSDT,buy,100000,1.402,35115961,30133142
2026-08-12T02:00:00.000Z,XRPUSDT,buy,1000000,5.395,35115961,30133142
2026-08-12T02:00:00.000Z,XRPUSDT,buy,5000000,30.372,35115961,30133142
2026-08-12T02:00:00.000Z,XRPUSDT,sell,10000,0.49,35115961,30133142
2026-08-12T02:00:00.000Z,XRPUSDT,sell,100000,0.49,35115961,30133142
2026-08-12T02:00:00.000Z,XRPUSDT,sell,1000000,4.888,35115961,30133142
2026-08-12T02:00:00.000Z,XRPUSDT,sell,5000000,24.864,35115961,30133142
2026-08-12T03:00:00.000Z,ADAUSDT,buy,10000,2.667,13748986,10275699
2026-08-12T03:00:00.000Z,ADAUSDT,buy,100000,6.447,13748986,10275699
2026-08-12T03:00:00.000Z,ADAUSDT,buy,1000000,29.685,13748986,10275699
2026-08-12T03:00:00.000Z,ADAUSDT,buy,5000000,122.682,13748986,10275699
2026-08-12T03:00:00.000Z,ADAUSDT,sell,10000,2.667,13748986,10275699
2026-08-12T03:00:00.000Z,ADAUSDT,sell,100000,4.128,13748986,10275699
2026-08-12T03:00:00.000Z,ADAUSDT,sell,1000000,28.565,13748986,10275699
2026-08-12T03:00:00.000Z,ADAUSDT,sell,5000000,99.471,13748986,10275699
2026-08-12T03:00:00.000Z,BNBUSDT,buy,10000,0.486,10476824,9097563
2026-08-12T03:00:00.000Z,BNBUSDT,buy,100000,1.924,10476824,9097563
2026-08-12T03:00:00.000Z,BNBUSDT,buy,1000000,9.779,10476824,9097563
2026-08-12T03:00:00.000Z,BNBUSDT,buy,5000000,41.032,10476824,9097563
2026-08-12T03:00:00.000Z,BNBUSDT,sell,10000,0.081,10476824,9097563
2026-08-12T03:00:00.000Z,BNBUSDT,sell,100000,1.02,10476824,9097563
2026-08-12T03:00:00.000Z,BNBUSDT,sell,1000000,9.481,10476824,9097563
2026-08-12T03:00:00.000Z,BNBUSDT,sell,5000000,37.28,10476824,9097563
2026-08-12T03:00:00.000Z,BTCUSDT,buy,10000,0.008,43330460,44820891
2026-08-12T03:00:00.000Z,BTCUSDT,buy,100000,0.008,43330460,44820891
2026-08-12T03:00:00.000Z,BTCUSDT,buy,1000000,0.086,43330460,44820891
2026-08-12T03:00:00.000Z,BTCUSDT,buy,5000000,1.685,43330460,44820891
2026-08-12T03:00:00.000Z,BTCUSDT,sell,10000,0.008,43330460,44820891
2026-08-12T03:00:00.000Z,BTCUSDT,sell,100000,0.008,43330460,44820891
2026-08-12T03:00:00.000Z,BTCUSDT,sell,1000000,0.214,43330460,44820891
2026-08-12T03:00:00.000Z,BTCUSDT,sell,5000000,1.644,43330460,44820891
2026-08-12T03:00:00.000Z,DOGEUSDT,buy,10000,0.692,49452551,28365470
2026-08-12T03:00:00.000Z,DOGEUSDT,buy,100000,1.874,49452551,28365470
2026-08-12T03:00:00.000Z,DOGEUSDT,buy,1000000,13.086,49452551,28365470
2026-08-12T03:00:00.000Z,DOGEUSDT,buy,5000000,53.882,49452551,28365470
2026-08-12T03:00:00.000Z,DOGEUSDT,sell,10000,0.692,49452551,28365470
2026-08-12T03:00:00.000Z,DOGEUSDT,sell,100000,1.562,49452551,28365470
2026-08-12T03:00:00.000Z,DOGEUSDT,sell,1000000,8.206,49452551,28365470
2026-08-12T03:00:00.000Z,DOGEUSDT,sell,5000000,46.366,49452551,28365470
2026-08-12T03:00:00.000Z,ETHUSDT,buy,10000,0.027,59323362,77114091
2026-08-12T03:00:00.000Z,ETHUSDT,buy,100000,0.027,59323362,77114091
2026-08-12T03:00:00.000Z,ETHUSDT,buy,1000000,1.158,59323362,77114091
2026-08-12T03:00:00.000Z,ETHUSDT,buy,5000000,4.422,59323362,77114091
2026-08-12T03:00:00.000Z,ETHUSDT,sell,10000,0.027,59323362,77114091
2026-08-12T03:00:00.000Z,ETHUSDT,sell,100000,0.027,59323362,77114091
2026-08-12T03:00:00.000Z,ETHUSDT,sell,1000000,0.803,59323362,77114091
2026-08-12T03:00:00.000Z,ETHUSDT,sell,5000000,3.234,59323362,77114091
2026-08-12T03:00:00.000Z,LINKUSDT,buy,10000,0.573,8601286,6536754
2026-08-12T03:00:00.000Z,LINKUSDT,buy,100000,2.732,8601286,6536754
2026-08-12T03:00:00.000Z,LINKUSDT,buy,1000000,25.031,8601286,6536754
2026-08-12T03:00:00.000Z,LINKUSDT,buy,5000000,134.811,8601286,6536754
2026-08-12T03:00:00.000Z,LINKUSDT,sell,10000,0.573,8601286,6536754
2026-08-12T03:00:00.000Z,LINKUSDT,sell,100000,1.569,8601286,6536754
2026-08-12T03:00:00.000Z,LINKUSDT,sell,1000000,20.053,8601286,6536754
2026-08-12T03:00:00.000Z,LINKUSDT,sell,5000000,105.301,8601286,6536754
2026-08-12T03:00:00.000Z,SOLUSDT,buy,10000,0.655,89688729,77996453
2026-08-12T03:00:00.000Z,SOLUSDT,buy,100000,0.655,89688729,77996453
2026-08-12T03:00:00.000Z,SOLUSDT,buy,1000000,2.885,89688729,77996453
2026-08-12T03:00:00.000Z,SOLUSDT,buy,5000000,10.365,89688729,77996453
2026-08-12T03:00:00.000Z,SOLUSDT,sell,10000,0.655,89688729,77996453
2026-08-12T03:00:00.000Z,SOLUSDT,sell,100000,0.655,89688729,77996453
2026-08-12T03:00:00.000Z,SOLUSDT,sell,1000000,2.209,89688729,77996453
2026-08-12T03:00:00.000Z,SOLUSDT,sell,5000000,11.55,89688729,77996453
2026-08-12T03:00:00.000Z,XRPUSDT,buy,10000,0.49,34212917,30242092
2026-08-12T03:00:00.000Z,XRPUSDT,buy,100000,1.488,34212917,30242092
2026-08-12T03:00:00.000Z,XRPUSDT,buy,1000000,5.465,34212917,30242092
2026-08-12T03:00:00.000Z,XRPUSDT,buy,5000000,29.545,34212917,30242092
2026-08-12T03:00:00.000Z,XRPUSDT,sell,10000,0.49,34212917,30242092
2026-08-12T03:00:00.000Z,XRPUSDT,sell,100000,0.908,34212917,30242092
2026-08-12T03:00:00.000Z,XRPUSDT,sell,1000000,5.144,34212917,30242092
2026-08-12T03:00:00.000Z,XRPUSDT,sell,5000000,26.04,34212917,30242092
2026-08-12T04:00:00.000Z,ADAUSDT,buy,10000,2.667,14236291,10387700
2026-08-12T04:00:00.000Z,ADAUSDT,buy,100000,5.318,14236291,10387700
2026-08-12T04:00:00.000Z,ADAUSDT,buy,1000000,32.706,14236291,10387700
2026-08-12T04:00:00.000Z,ADAUSDT,buy,5000000,118.521,14236291,10387700
2026-08-12T04:00:00.000Z,ADAUSDT,sell,10000,2.667,14236291,10387700
2026-08-12T04:00:00.000Z,ADAUSDT,sell,100000,6.756,14236291,10387700
2026-08-12T04:00:00.000Z,ADAUSDT,sell,1000000,31.24,14236291,10387700
2026-08-12T04:00:00.000Z,ADAUSDT,sell,5000000,103.646,14236291,10387700
2026-08-12T04:00:00.000Z,BNBUSDT,buy,10000,0.081,9889183,10195770
2026-08-12T04:00:00.000Z,BNBUSDT,buy,100000,0.668,9889183,10195770
2026-08-12T04:00:00.000Z,BNBUSDT,buy,1000000,9.102,9889183,10195770
2026-08-12T04:00:00.000Z,BNBUSDT,buy,5000000,35.233,9889183,10195770
2026-08-12T04:00:00.000Z,BNBUSDT,sell,10000,0.452,9889183,10195770
2026-08-12T04:00:00.000Z,BNBUSDT,sell,100000,1.912,9889183,10195770
2026-08-12T04:00:00.000Z,BNBUSDT,sell,1000000,8.731,9889183,10195770
2026-08-12T04:00:00.000Z,BNBUSDT,sell,5000000,36.4,9889183,10195770
2026-08-12T04:00:00.000Z,BTCUSDT,buy,10000,0.008,37407046,53193399
2026-08-12T04:00:00.000Z,BTCUSDT,buy,100000,0.008,37407046,53193399
2026-08-12T04:00:00.000Z,BTCUSDT,buy,1000000,0.118,37407046,53193399
2026-08-12T04:00:00.000Z,BTCUSDT,buy,5000000,1.035,37407046,53193399
2026-08-12T04:00:00.000Z,BTCUSDT,sell,10000,0.008,37407046,53193399
2026-08-12T04:00:00.000Z,BTCUSDT,sell,100000,0.008,37407046,53193399
2026-08-12T04:00:00.000Z,BTCUSDT,sell,1000000,0.223,37407046,53193399
2026-08-12T04:00:00.000Z,BTCUSDT,sell,5000000,2.424,37407046,53193399
2026-08-12T04:00:00.000Z,DOGEUSDT,buy,10000,0.694,50781700,28338739
2026-08-12T04:00:00.000Z,DOGEUSDT,buy,100000,1.421,50781700,28338739
2026-08-12T04:00:00.000Z,DOGEUSDT,buy,1000000,9.923,50781700,28338739
2026-08-12T04:00:00.000Z,DOGEUSDT,buy,5000000,53.494,50781700,28338739
2026-08-12T04:00:00.000Z,DOGEUSDT,sell,10000,0.694,50781700,28338739
2026-08-12T04:00:00.000Z,DOGEUSDT,sell,100000,1.679,50781700,28338739
2026-08-12T04:00:00.000Z,DOGEUSDT,sell,1000000,12.272,50781700,28338739
2026-08-12T04:00:00.000Z,DOGEUSDT,sell,5000000,47.184,50781700,28338739
2026-08-12T04:00:00.000Z,ETHUSDT,buy,10000,0.026,65885507,91644070
2026-08-12T04:00:00.000Z,ETHUSDT,buy,100000,0.066,65885507,91644070
2026-08-12T04:00:00.000Z,ETHUSDT,buy,1000000,1.344,65885507,91644070
2026-08-12T04:00:00.000Z,ETHUSDT,buy,5000000,4.084,65885507,91644070
2026-08-12T04:00:00.000Z,ETHUSDT,sell,10000,0.026,65885507,91644070
2026-08-12T04:00:00.000Z,ETHUSDT,sell,100000,0.026,65885507,91644070
2026-08-12T04:00:00.000Z,ETHUSDT,sell,1000000,0.649,65885507,91644070
2026-08-12T04:00:00.000Z,ETHUSDT,sell,5000000,2.947,65885507,91644070
2026-08-12T04:00:00.000Z,LINKUSDT,buy,10000,0.573,8382118,6325478
2026-08-12T04:00:00.000Z,LINKUSDT,buy,100000,2.066,8382118,6325478
2026-08-12T04:00:00.000Z,LINKUSDT,buy,1000000,25.072,8382118,6325478
2026-08-12T04:00:00.000Z,LINKUSDT,buy,5000000,134.412,8382118,6325478
2026-08-12T04:00:00.000Z,LINKUSDT,sell,10000,1.506,8382118,6325478
2026-08-12T04:00:00.000Z,LINKUSDT,sell,100000,3.845,8382118,6325478
2026-08-12T04:00:00.000Z,LINKUSDT,sell,1000000,27.135,8382118,6325478
2026-08-12T04:00:00.000Z,LINKUSDT,sell,5000000,119.729,8382118,6325478
2026-08-12T04:00:00.000Z,SOLUSDT,buy,10000,0.655,91331759,80115585
2026-08-12T04:00:00.000Z,SOLUSDT,buy,100000,0.655,91331759,80115585
2026-08-12T04:00:00.000Z,SOLUSDT,buy,1000000,2.39,91331759,80115585
2026-08-12T04:00:00.000Z,SOLUSDT,buy,5000000,6.294,91331759,80115585
2026-08-12T04:00:00.000Z,SOLUSDT,sell,10000,0.655,91331759,80115585
2026-08-12T04:00:00.000Z,SOLUSDT,sell,100000,0.655,91331759,80115585
2026-08-12T04:00:00.000Z,SOLUSDT,sell,1000000,2.029,91331759,80115585
2026-08-12T04:00:00.000Z,SOLUSDT,sell,5000000,10.22,91331759,80115585
2026-08-12T04:00:00.000Z,XRPUSDT,buy,10000,0.49,34725017,30392836
2026-08-12T04:00:00.000Z,XRPUSDT,buy,100000,0.49,34725017,30392836
2026-08-12T04:00:00.000Z,XRPUSDT,buy,1000000,5.554,34725017,30392836
2026-08-12T04:00:00.000Z,XRPUSDT,buy,5000000,27.089,34725017,30392836
2026-08-12T04:00:00.000Z,XRPUSDT,sell,10000,0.49,34725017,30392836
2026-08-12T04:00:00.000Z,XRPUSDT,sell,100000,0.971,34725017,30392836
2026-08-12T04:00:00.000Z,XRPUSDT,sell,1000000,4.423,34725017,30392836
2026-08-12T04:00:00.000Z,XRPUSDT,sell,5000000,25.106,34725017,30392836
2026-08-12T05:00:00.000Z,ADAUSDT,buy,10000,2.679,13776696,10583022
2026-08-12T05:00:00.000Z,ADAUSDT,buy,100000,5.035,13776696,10583022
2026-08-12T05:00:00.000Z,ADAUSDT,buy,1000000,35.917,13776696,10583022
2026-08-12T05:00:00.000Z,ADAUSDT,buy,5000000,127.933,13776696,10583022
2026-08-12T05:00:00.000Z,ADAUSDT,sell,10000,2.679,13776696,10583022
2026-08-12T05:00:00.000Z,ADAUSDT,sell,100000,8.184,13776696,10583022
2026-08-12T05:00:00.000Z,ADAUSDT,sell,1000000,34.333,13776696,10583022
2026-08-12T05:00:00.000Z,ADAUSDT,sell,5000000,97.44,13776696,10583022
2026-08-12T05:00:00.000Z,BNBUSDT,buy,10000,0.095,12499425,10281776
2026-08-12T05:00:00.000Z,BNBUSDT,buy,100000,1.402,12499425,10281776
2026-08-12T05:00:00.000Z,BNBUSDT,buy,1000000,8.905,12499425,10281776
2026-08-12T05:00:00.000Z,BNBUSDT,buy,5000000,40.629,12499425,10281776
2026-08-12T05:00:00.000Z,BNBUSDT,sell,10000,0.082,12499425,10281776
2026-08-12T05:00:00.000Z,BNBUSDT,sell,100000,1.362,12499425,10281776
2026-08-12T05:00:00.000Z,BNBUSDT,sell,1000000,2.547,12499425,10281776
2026-08-12T05:00:00.000Z,BNBUSDT,sell,5000000,28.063,12499425,10281776
2026-08-12T05:00:00.000Z,BTCUSDT,buy,10000,0.008,41345053,51162518
2026-08-12T05:00:00.000Z,BTCUSDT,buy,100000,0.008,41345053,51162518
2026-08-12T05:00:00.000Z,BTCUSDT,buy,1000000,0.008,41345053,51162518
2026-08-12T05:00:00.000Z,BTCUSDT,buy,5000000,1.877,41345053,51162518
2026-08-12T05:00:00.000Z,BTCUSDT,sell,10000,0.008,41345053,51162518
2026-08-12T05:00:00.000Z,BTCUSDT,sell,100000,0.008,41345053,51162518
2026-08-12T05:00:00.000Z,BTCUSDT,sell,1000000,0.053,41345053,51162518
2026-08-12T05:00:00.000Z,BTCUSDT,sell,5000000,1.629,41345053,51162518
2026-08-12T05:00:00.000Z,DOGEUSDT,buy,10000,0.693,50011969,28717999
2026-08-12T05:00:00.000Z,DOGEUSDT,buy,100000,0.88,50011969,28717999
2026-08-12T05:00:00.000Z,DOGEUSDT,buy,1000000,8.181,50011969,28717999
2026-08-12T05:00:00.000Z,DOGEUSDT,buy,5000000,50.15,50011969,28717999
2026-08-12T05:00:00.000Z,DOGEUSDT,sell,10000,1.257,50011969,28717999
2026-08-12T05:00:00.000Z,DOGEUSDT,sell,100000,3.221,50011969,28717999
2026-08-12T05:00:00.000Z,DOGEUSDT,sell,1000000,15.4,50011969,28717999
2026-08-12T05:00:00.000Z,DOGEUSDT,sell,5000000,50.447,50011969,28717999
2026-08-12T05:00:00.000Z,ETHUSDT,buy,10000,0.026,66264979,92001510
2026-08-12T05:00:00.000Z,ETHUSDT,buy,100000,0.026,66264979,92001510
2026-08-12T05:00:00.000Z,ETHUSDT,buy,1000000,0.794,66264979,92001510
2026-08-12T05:00:00.000Z,ETHUSDT,buy,5000000,3.773,66264979,92001510
2026-08-12T05:00:00.000Z,ETHUSDT,sell,10000,0.026,66264979,92001510
