date,venue,market,symbol,quote,price_usd,volume_24h_usd,open_interest_usd,funding_rate_8h_pct,source
2026-08-22,cryptocom,spot,BTC,USD,77077.83,476231537,,,bykaranteli.com
2026-08-22,cryptocom,spot,DOGE,USD,0.091881,15085367,,,bykaranteli.com
2026-08-22,cryptocom,spot,ETH,USD,2424.6,384853756,,,bykaranteli.com
2026-08-22,cryptocom,spot,SOL,USD,93.86,76424338,,,bykaranteli.com
2026-08-22,cryptocom,spot,USDT,USD,0.9999,987793,,,bykaranteli.com
2026-08-22,cryptocom,spot,XRP,USD,1.4637,106356127,,,bykaranteli.com
2026-08-22,deribit,perp,BTC,USD,77111,303580620,904804340,0.007438999999999999,bykaranteli.com
2026-08-22,deribit,perp,ETH,USD,2424.8,140535957,290639867,0.0063,bykaranteli.com
2026-08-22,dydx,perp,AAVE,USDC,126.63846922,297263,100956,0,bykaranteli.com
2026-08-22,dydx,perp,ADA,USDC,0.22644,5813,171177,0,bykaranteli.com
2026-08-22,dydx,perp,APT,USDC,0.632889244,17719,37865,0,bykaranteli.com
2026-08-22,dydx,perp,ARB,USDC,0.09927759,4386,71751,0,bykaranteli.com
2026-08-22,dydx,perp,AVAX,USDC,7.50206224,58494,49573,0,bykaranteli.com
2026-08-22,dydx,perp,BCH,USDC,277.0053745,18606,15476,0,bykaranteli.com
2026-08-22,dydx,perp,BNB,USDC,694.9531312,90128,135794,0.033902,bykaranteli.com
2026-08-22,dydx,perp,BTC,USDC,77066.3569,7252553,19763290,0.011964,bykaranteli.com
2026-08-22,dydx,perp,DOGE,USDC,0.09188,331522,223204,0,bykaranteli.com
2026-08-22,dydx,perp,DOT,USDC,0.921271694,62254,129321,0,bykaranteli.com
2026-08-22,dydx,perp,ENA,USDC,0.15848019,718,104640,0.001554,bykaranteli.com
2026-08-22,dydx,perp,ETH,USDC,2425.862732,19756359,12322881,0,bykaranteli.com
2026-08-22,dydx,perp,FIL,USDC,0.761370567,9121,59191,0,bykaranteli.com
2026-08-22,dydx,perp,HBAR,USDC,0.0774780271,6037,30416,0.309738,bykaranteli.com
2026-08-22,dydx,perp,HYPE,USDC,79.4830905,46358,183526,0,bykaranteli.com
2026-08-22,dydx,perp,LINK,USDC,11.662,35372,344134,0.027188,bykaranteli.com
2026-08-22,dydx,perp,LTC,USDC,52.41954423,9505,556350,0.06857,bykaranteli.com
2026-08-22,dydx,perp,NEAR,USDC,1.899312587,52560,79408,0,bykaranteli.com
2026-08-22,dydx,perp,ONDO,USDC,0.366211729,35250,111726,0.002642,bykaranteli.com
2026-08-22,dydx,perp,OP,USDC,0.109186351,1673,34125,0,bykaranteli.com
2026-08-22,dydx,perp,PEPE,USDC,0.0000040752868273,45849,21762,0,bykaranteli.com
2026-08-22,dydx,perp,SOL,USDC,93.90178346,6882896,6915707,0.006452,bykaranteli.com
2026-08-22,dydx,perp,SUI,USDC,0.8150573654,19897,79419,0.000996,bykaranteli.com
2026-08-22,dydx,perp,TAO,USDC,223.0665969,28568,91756,0.09922399999999999,bykaranteli.com
2026-08-22,dydx,perp,TON,USDC,1.723178673,0,0,0,bykaranteli.com
2026-08-22,dydx,perp,TRX,USDC,0.34418862345,65319,238006,0,bykaranteli.com
2026-08-22,dydx,perp,UNI,USDC,4.304461944,23010,153480,0.0005859999999999999,bykaranteli.com
2026-08-22,dydx,perp,WIF,USDC,0.195814719,18351,34728,0,bykaranteli.com
2026-08-22,dydx,perp,XLM,USDC,0.1957755281,19809,40800,0.022514,bykaranteli.com
2026-08-22,dydx,perp,XRP,USDC,1.464036218,920769,490935,0,bykaranteli.com
2026-08-22,gate,perp,AAVE,USDT,126.6,19252326,4429167,0.01,bykaranteli.com
2026-08-22,gate,perp,ADA,USDT,0.2263,48821809,43806280,0.01,bykaranteli.com
2026-08-22,gate,perp,APT,USDT,0.6327,7920435,676654,0.01,bykaranteli.com
2026-08-22,gate,perp,ARB,USDT,0.0992,5876012,907318,0.01,bykaranteli.com
2026-08-22,gate,perp,AVAX,USDT,7.499,19536309,4169736,0.01,bykaranteli.com
2026-08-22,gate,perp,BCH,USDT,276.92,23916316,5049279,0.01,bykaranteli.com
2026-08-22,gate,perp,BNB,USDT,694.8,51595686,15803437,0.01,bykaranteli.com
2026-08-22,gate,perp,BTC,USDT,77070.9,2631649172,2267210881,0.01,bykaranteli.com
2026-08-22,gate,perp,DOGE,USDT,0.09184,198907263,131276177,0.01,bykaranteli.com
2026-08-22,gate,perp,DOT,USDT,0.921,14365320,2436480,0.01,bykaranteli.com
2026-08-22,gate,perp,ENA,USDT,0.15829,37746983,4986987,0.005,bykaranteli.com
2026-08-22,gate,perp,ETH,USDT,2423.26,3631980979,1257116602,0.007600000000000001,bykaranteli.com
2026-08-22,gate,perp,FIL,USDT,0.7611,9433657,1457293,0.01,bykaranteli.com
2026-08-22,gate,perp,HBAR,USDT,0.07747,2265448,723913,0.01,bykaranteli.com
2026-08-22,gate,perp,HYPE,USDT,79.511,103378159,20375370,0.005,bykaranteli.com
2026-08-22,gate,perp,LINK,USDT,11.655,21222871,61888330,0.01,bykaranteli.com
2026-08-22,gate,perp,LTC,USDT,52.47,32708427,4870900,0.01,bykaranteli.com
2026-08-22,gate,perp,NEAR,USDT,1.8987,17997587,5266967,0.01,bykaranteli.com
2026-08-22,gate,perp,ONDO,USDT,0.3662,23629621,2398644,0.0019,bykaranteli.com
2026-08-22,gate,perp,OP,USDT,0.10913,1667958,617093,0.01,bykaranteli.com
2026-08-22,gate,perp,PEPE,USDT,0.000004074,75574143,51281964,0.01,bykaranteli.com
2026-08-22,gate,perp,SOL,USDT,93.81,531012697,422526056,0.01,bykaranteli.com
2026-08-22,gate,perp,SUI,USDT,0.8147,53364439,55974123,0.01,bykaranteli.com
2026-08-22,gate,perp,TAO,USDT,222.7,21399280,3950584,0.0042,bykaranteli.com
2026-08-22,gate,perp,TRX,USDT,0.3441,8809086,3159801,0.01,bykaranteli.com
2026-08-22,gate,perp,UNI,USDT,4.301,29564421,4805228,0.01,bykaranteli.com
2026-08-22,gate,perp,WIF,USDT,0.1959,8713199,877911,0.005,bykaranteli.com
2026-08-22,gate,perp,XLM,USDT,0.1957,12325250,1959143,0.01,bykaranteli.com
2026-08-22,gate,perp,XRP,USDT,1.4636,508482154,141622707,0.01,bykaranteli.com
2026-08-22,gate,spot,BNB,USDT,695,35866036,,,bykaranteli.com
2026-08-22,gate,spot,BTC,USDT,77108.9,816921760,,,bykaranteli.com
2026-08-22,gate,spot,DOGE,USDT,0.09193,76308157,,,bykaranteli.com
2026-08-22,gate,spot,ETH,USDT,2426.06,614955556,,,bykaranteli.com
2026-08-22,gate,spot,FDUSD,USDT,0.9987,16766277,,,bykaranteli.com
2026-08-22,gate,spot,SOL,USDT,93.9,206038216,,,bykaranteli.com
2026-08-22,gate,spot,USDC,USDT,1.0001,21875392,,,bykaranteli.com
2026-08-22,gate,spot,XRP,USDT,1.4655,164778100,,,bykaranteli.com
2026-08-22,gemini,spot,BTC,USD,77096.78,12716611,,,bykaranteli.com
2026-08-22,gemini,spot,DAI,USD,0.99894,239,,,bykaranteli.com
2026-08-22,gemini,spot,DOGE,USD,0.09157,813467,,,bykaranteli.com
2026-08-22,gemini,spot,ETH,USD,2423.48,8986075,,,bykaranteli.com
2026-08-22,gemini,spot,LINK,USD,11.65671,973605,,,bykaranteli.com
2026-08-22,gemini,spot,SOL,USD,93.87,13027877,,,bykaranteli.com
2026-08-22,gemini,spot,USDC,USD,0.99994,628035,,,bykaranteli.com
2026-08-22,gemini,spot,USDT,USD,0.99988,1250658,,,bykaranteli.com
2026-08-22,gemini,spot,XRP,USD,1.46418,76749023,,,bykaranteli.com
2026-08-22,htx,perp,AAVE,USDT,126.342,1407735,1487728,-0.0131747943575141,bykaranteli.com
2026-08-22,htx,perp,ADA,USDT,0.226792,11774323,1228909,0.01,bykaranteli.com
2026-08-22,htx,perp,APT,USDT,0.6324,146023,189758,0.01,bykaranteli.com
2026-08-22,htx,perp,ARB,USDT,0.0992,299075,253348,0.01,bykaranteli.com
2026-08-22,htx,perp,AVAX,USDT,7.5049,1932587,633586,0.01,bykaranteli.com
2026-08-22,htx,perp,BCH,USDT,277.04,2258571,755832,0.01,bykaranteli.com
2026-08-22,htx,perp,BNB,USDT,694.519,22584065,7267100,0.01,bykaranteli.com
2026-08-22,htx,perp,BTC,USDT,77087.8,635754458,2353568239,0.01,bykaranteli.com
2026-08-22,htx,perp,DOGE,USDT,0.091943,112713897,6028227,0.01,bykaranteli.com
2026-08-22,htx,perp,DOT,USDT,0.9206,299041,206606,0.01,bykaranteli.com
2026-08-22,htx,perp,ENA,USDT,0.15866,1880947,220756,0.005,bykaranteli.com
2026-08-22,htx,perp,ETH,USDT,2424.19,923406364,1375246860,0.01,bykaranteli.com
2026-08-22,htx,perp,FIL,USDT,0.7619,3486212,413461,0.01,bykaranteli.com
2026-08-22,htx,perp,HBAR,USDT,0.07745,27275,56504,0.01,bykaranteli.com
2026-08-22,htx,perp,HYPE,USDT,79.531,7267613,649506,0.005,bykaranteli.com
2026-08-22,htx,perp,LINK,USDT,11.6584,2314041,529680,0.01,bykaranteli.com
2026-08-22,htx,perp,LTC,USDT,52.43,10127601,2674171,0.01,bykaranteli.com
2026-08-22,htx,perp,NEAR,USDT,1.909,464659,203398,0.01,bykaranteli.com
2026-08-22,htx,perp,ONDO,USDT,0.3659,425151,83800,0.005,bykaranteli.com
2026-08-22,htx,perp,OP,USDT,0.1089,146815,211264,0.01,bykaranteli.com
2026-08-22,htx,perp,PEPE,USDT,0.0000040812,8344984,754377,0.01,bykaranteli.com
2026-08-22,htx,perp,SOL,USDT,93.9594,55950378,205190323,0.01,bykaranteli.com
2026-08-22,htx,perp,SUI,USDT,0.8157,9548490,488755,0.01,bykaranteli.com
2026-08-22,htx,perp,TAO,USDT,222.98,109447,92117,0.005,bykaranteli.com
2026-08-22,htx,perp,TRX,USDT,0.344281,7024164,1164014,0.01,bykaranteli.com
2026-08-22,htx,perp,UNI,USDT,4.3076,854008,340865,0.01,bykaranteli.com
2026-08-22,htx,perp,WIF,USDT,0.196,754393,116339,0.005,bykaranteli.com
2026-08-22,htx,perp,XLM,USDT,0.19586,1102113,268571,0.01,bykaranteli.com
2026-08-22,htx,perp,XRP,USDT,1.46582,40698648,60066401,0.01,bykaranteli.com
2026-08-22,htx,spot,BNB,USDT,695.46,6247988,,,bykaranteli.com
2026-08-22,htx,spot,BTC,USDT,77130.75,122170185,,,bykaranteli.com
2026-08-22,htx,spot,DOGE,USDT,0.091883,12243431,,,bykaranteli.com
2026-08-22,htx,spot,ETH,USDT,2423.56,89915687,,,bykaranteli.com
2026-08-22,htx,spot,SOL,USDT,93.8088,56133320,,,bykaranteli.com
2026-08-22,htx,spot,USDC,USDT,1,2793975,,,bykaranteli.com
2026-08-22,htx,spot,XRP,USDT,1.46382,18485314,,,bykaranteli.com
2026-08-22,hyperliquid,perp,AAVE,USDC,126.79,41043528,101166791,0.05808728000000001,bykaranteli.com
2026-08-22,hyperliquid,perp,ADA,USDC,0.22662,29233570,37114462,0.0116348,bykaranteli.com
2026-08-22,hyperliquid,perp,APT,USDC,0.6332,5612077,3308864,0.01,bykaranteli.com
2026-08-22,hyperliquid,perp,ARB,USDC,0.09929,7272094,4449550,0.01,bykaranteli.com
2026-08-22,hyperliquid,perp,AVAX,USDC,7.5074,11548654,15592028,0.01,bykaranteli.com
2026-08-22,hyperliquid,perp,BCH,USDC,277.19,9483440,6291718,0.01,bykaranteli.com
2026-08-22,hyperliquid,perp,BNB,USDC,695.95,25449450,47060250,0.04448352,bykaranteli.com
2026-08-22,hyperliquid,perp,BTC,USDC,77148,3018473559,2808665823,0.02275368,bykaranteli.com
2026-08-22,hyperliquid,perp,DOGE,USDC,0.091963,123115904,75642968,0.03482472,bykaranteli.com
2026-08-22,hyperliquid,perp,DOT,USDC,0.92102,3996575,3883237,0.01,bykaranteli.com
2026-08-22,hyperliquid,perp,ENA,USDC,0.15885,86357188,61980399,0.08378216,bykaranteli.com
2026-08-22,hyperliquid,perp,ETH,USDC,2426.2,1913883247,1911699478,0.01,bykaranteli.com
2026-08-22,hyperliquid,perp,FIL,USDC,0.76135,2657612,1824236,0.01,bykaranteli.com
2026-08-22,hyperliquid,perp,HBAR,USDC,0.077608,4523551,6334103,0.01306648,bykaranteli.com
2026-08-22,hyperliquid,perp,HYPE,USDC,79.587,1187964131,1972392236,0.03497408,bykaranteli.com
2026-08-22,hyperliquid,perp,LINK,USDC,11.675,37953202,75273491,0.04627608,bykaranteli.com
2026-08-22,hyperliquid,perp,LTC,USDC,52.494,9051635,16359108,0.02640304,bykaranteli.com
2026-08-22,hyperliquid,perp,NEAR,USDC,1.9014,100239594,78976362,0.05446992,bykaranteli.com
2026-08-22,hyperliquid,perp,ONDO,USDC,0.36662,28295479,24066160,0.01,bykaranteli.com
2026-08-22,hyperliquid,perp,OP,USDC,0.10919,1876949,2812735,0.01,bykaranteli.com
2026-08-22,hyperliquid,perp,PEPE,USDC,0.004078,40240059,32667515,0.01,bykaranteli.com
2026-08-22,hyperliquid,perp,SOL,USDC,93.947,673085405,462328057,0.01620864,bykaranteli.com
2026-08-22,hyperliquid,perp,SUI,USDC,0.8157,51460069,30508188,0.05204296,bykaranteli.com
2026-08-22,hyperliquid,perp,TAO,USDC,223.17,34611659,36388197,0.01,bykaranteli.com
2026-08-22,hyperliquid,perp,TON,USDC,1.8014,0,0,0,bykaranteli.com
2026-08-22,hyperliquid,perp,TRX,USDC,0.34445,11963078,23750429,0.01,bykaranteli.com
2026-08-22,hyperliquid,perp,UNI,USDC,4.3087,35609484,23975708,0.05195303999999999,bykaranteli.com
2026-08-22,hyperliquid,perp,WIF,USDC,0.19603,6378601,4220749,0.01,bykaranteli.com
2026-08-22,hyperliquid,perp,XLM,USDC,0.19604,16164372,13205018,0.06240128,bykaranteli.com
2026-08-22,hyperliquid,perp,XRP,USDC,1.4657,699861832,261085713,0.02589552,bykaranteli.com
2026-08-22,independentreserve,spot,ADA,USD,0.22829,76749,,,bykaranteli.com
2026-08-22,independentreserve,spot,BCH,USD,272.89,20137,,,bykaranteli.com
2026-08-22,independentreserve,spot,BTC,USD,76415.23,1512257,,,bykaranteli.com
2026-08-22,independentreserve,spot,DOGE,USD,0.09072,45655,,,bykaranteli.com
2026-08-22,independentreserve,spot,DOT,USD,0.9141,9639,,,bykaranteli.com
2026-08-22,independentreserve,spot,ETH,USD,2433.88,535064,,,bykaranteli.com
2026-08-22,independentreserve,spot,LINK,USD,11.5919,28387,,,bykaranteli.com
2026-08-22,independentreserve,spot,LTC,USD,52.66,57090,,,bykaranteli.com
2026-08-22,independentreserve,spot,SOL,USD,94.3199,391773,,,bykaranteli.com
2026-08-22,independentreserve,spot,USDC,USD,1.0059,177837,,,bykaranteli.com
2026-08-22,independentreserve,spot,USDT,USD,0.99273,865390,,,bykaranteli.com
2026-08-22,independentreserve,spot,XRP,USD,1.44667,1598336,,,bykaranteli.com
2026-08-22,kraken,perp,AAVE,USD,126.79,8755739,2919169,0.03107762341241987,bykaranteli.com
2026-08-22,kraken,perp,ADA,USD,0.22654,20426631,5342392,0.05334521516097435,bykaranteli.com
2026-08-22,kraken,perp,APT,USD,0.6322,461167,460258,0.03807066469396334,bykaranteli.com
2026-08-22,kraken,perp,ARB,USD,0.09932,2570463,1499375,0.04400653016542205,bykaranteli.com
2026-08-22,kraken,perp,AVAX,USD,7.493,5911742,2220126,-0.00895558494898262,bykaranteli.com
2026-08-22,kraken,perp,BCH,USD,276.82,2968679,1392928,-0.01825856276626033,bykaranteli.com
2026-08-22,kraken,perp,BNB,USD,692.82,2182725,2065449,0.03685212370846088,bykaranteli.com
2026-08-22,kraken,perp,BTC,USD,77089,428007949,153378718,0.015257436525731,bykaranteli.com
2026-08-22,kraken,perp,DOGE,USD,0.09176,33140387,5369120,0.007523565408842281,bykaranteli.com
2026-08-22,kraken,perp,DOT,USD,0.9215,2874901,3993913,0.003408113834542236,bykaranteli.com
2026-08-22,kraken,perp,ENA,USD,0.15876,11492699,1598543,0.06085767421654376,bykaranteli.com
2026-08-22,kraken,perp,ETH,USD,2424.3,184600863,67854104,0.007025228871673487,bykaranteli.com
2026-08-22,kraken,perp,FIL,USD,0.7615,1460688,518274,-0.009872882429203712,bykaranteli.com
2026-08-22,kraken,perp,HBAR,USD,0.07751,2450520,936092,0.0464803838505903,bykaranteli.com
2026-08-22,kraken,perp,HYPE,USD,79.507,47183414,14763949,0.06167930886748767,bykaranteli.com
2026-08-22,kraken,perp,LINK,USD,11.663,10089202,5304065,0.0253167301840457,bykaranteli.com
2026-08-22,kraken,perp,LTC,USD,52.49,4571969,3590894,0.01358355166182599,bykaranteli.com
2026-08-22,kraken,perp,NEAR,USD,1.9002,9542965,3052903,0.0405250464439838,bykaranteli.com
2026-08-22,kraken,perp,ONDO,USD,0.3666,3822097,2500107,0.02379805051054771,bykaranteli.com
2026-08-22,kraken,perp,OP,USD,0.10854,568572,523080,0.09337295437966546,bykaranteli.com
2026-08-22,kraken,perp,PEPE,USD,0.0000040727,7370430,2436041,-0.03577575930190875,bykaranteli.com
2026-08-22,kraken,perp,SOL,USD,93.84,216248766,27609030,0.009042356540038023,bykaranteli.com
2026-08-22,kraken,perp,SUI,USD,0.8152,17971113,4166879,0.04011295320748856,bykaranteli.com
2026-08-22,kraken,perp,TAO,USD,221.58,5515414,2645918,-0.06255227574849723,bykaranteli.com
2026-08-22,kraken,perp,TRX,USD,0.34432,922386,1253946,0.0004068163007825674,bykaranteli.com
2026-08-22,kraken,perp,UNI,USD,4.301,5088943,2638179,0.04797973261088849,bykaranteli.com
2026-08-22,kraken,perp,WIF,USD,0.1952,2312368,546788,0.007814956654526474,bykaranteli.com
2026-08-22,kraken,perp,XLM,USD,0.19549,3990042,1972405,0.03001034712457544,bykaranteli.com
2026-08-22,kraken,perp,XRP,USD,1.464,173293468,15042010,0.05993045702753491,bykaranteli.com
2026-08-22,kraken,spot,ADA,USD,0.226385,20293301,,,bykaranteli.com
2026-08-22,kraken,spot,BTC,USD,77090,284237079,,,bykaranteli.com
2026-08-22,kraken,spot,DAI,USD,0.99986,16468,,,bykaranteli.com
2026-08-22,kraken,spot,DOGE,USD,0.0918879,52134128,,,bykaranteli.com
2026-08-22,kraken,spot,ETH,USD,2425.68,75819115,,,bykaranteli.com
2026-08-22,kraken,spot,SOL,USD,93.87,58990494,,,bykaranteli.com
2026-08-22,kraken,spot,USDC,USD,1,64827869,,,bykaranteli.com
2026-08-22,kraken,spot,USDT,USD,0.9998,67109792,,,bykaranteli.com
2026-08-22,kraken,spot,XRP,USD,1.46513,315795377,,,bykaranteli.com
2026-08-22,kucoin,perp,AAVE,USDT,126.64,14789687,21430548,0.01,bykaranteli.com
2026-08-22,kucoin,perp,ADA,USDT,0.22653,47805146,55948499,0.01,bykaranteli.com
2026-08-22,kucoin,perp,APT,USDT,0.6327,4098604,4978084,0.01,bykaranteli.com
2026-08-22,kucoin,perp,ARB,USDT,0.09927,5210385,14255523,0.01,bykaranteli.com
2026-08-22,kucoin,perp,AVAX,USDT,7.501,10852247,19179398,0.01,bykaranteli.com
2026-08-22,kucoin,perp,BCH,USDT,277.15,7617885,16323938,0.01,bykaranteli.com
2026-08-22,kucoin,perp,BNB,USDT,694.97,11058212,44221845,0.01,bykaranteli.com
2026-08-22,kucoin,perp,BTC,USDT,77111,466087838,1663228981,0.01,bykaranteli.com
2026-08-22,kucoin,perp,DOGE,USDT,0.0919,96907264,138598415,0.01,bykaranteli.com
2026-08-22,kucoin,perp,DOT,USDT,0.921,7949666,7855958,0.01,bykaranteli.com
2026-08-22,kucoin,perp,ENA,USDT,0.15872,30820293,32939694,0.005,bykaranteli.com
2026-08-22,kucoin,perp,ETH,USDT,2425.4,433530353,822473538,0.01,bykaranteli.com
2026-08-22,kucoin,perp,FIL,USDT,0.7614,6388740,7673672,0.01,bykaranteli.com
2026-08-22,kucoin,perp,HBAR,USDT,0.07751,6101197,11403406,0.01,bykaranteli.com
2026-08-22,kucoin,perp,HYPE,USDT,79.526,71393509,88226900,0.005,bykaranteli.com
2026-08-22,kucoin,perp,LINK,USDT,11.663,20517676,34079704,0.01,bykaranteli.com
2026-08-22,kucoin,perp,LTC,USDT,52.41,9779715,25902689,0.01,bykaranteli.com
2026-08-22,kucoin,perp,NEAR,USDT,1.901,17875747,44321788,0.01,bykaranteli.com
2026-08-22,kucoin,perp,ONDO,USDT,0.3664,11074448,23067152,0.005,bykaranteli.com
2026-08-22,kucoin,perp,OP,USDT,0.1091,2780356,3444249,0.01,bykaranteli.com
2026-08-22,kucoin,perp,PEPE,USDT,0.000004075,70538438,32365828,0.01,bykaranteli.com
2026-08-22,kucoin,perp,SOL,USDT,93.91,353404347,218840445,0.01,bykaranteli.com
2026-08-22,kucoin,perp,SUI,USDT,0.8155,76569110,82538430,0.01,bykaranteli.com
2026-08-22,kucoin,perp,TAO,USDT,223.12,20711113,48602957,0.005,bykaranteli.com
2026-08-22,kucoin,perp,TRX,USDT,0.3444,5873642,20248654,0.01,bykaranteli.com
2026-08-22,kucoin,perp,UNI,USDT,4.303,10673473,21403023,0.01,bykaranteli.com
2026-08-22,kucoin,perp,WIF,USDT,0.1961,6389780,7558178,0.005,bykaranteli.com
2026-08-22,kucoin,perp,XLM,USDT,0.1958,17737384,20043600,0.01,bykaranteli.com
2026-08-22,kucoin,perp,XRP,USDT,1.46436,506631654,237469184,0.01,bykaranteli.com
2026-08-22,kucoin,spot,BNB,USDT,695.177,24940782,,,bykaranteli.com
2026-08-22,kucoin,spot,BTC,USDT,77087.5,308114800,,,bykaranteli.com
2026-08-22,kucoin,spot,DOGE,USDT,0.09215,126889498,,,bykaranteli.com
2026-08-22,kucoin,spot,ETH,USDT,2424.85,218687087,,,bykaranteli.com
2026-08-22,kucoin,spot,SOL,USDT,93.9,74525297,,,bykaranteli.com
2026-08-22,kucoin,spot,USDC,USDT,1.0001,32640929,,,bykaranteli.com
2026-08-22,kucoin,spot,XRP,USDT,1.4642,257376331,,,bykaranteli.com
2026-08-22,luno,spot,AAVE,ZAR,127.2774986878608,305,,,bykaranteli.com
2026-08-22,luno,spot,ADA,ZAR,0.2274749443902927,85335,,,bykaranteli.com
2026-08-22,luno,spot,AVAX,ZAR,7.560420884256829,1994,,,bykaranteli.com
2026-08-22,luno,spot,BCH,ZAR,279.7355727175027,91,,,bykaranteli.com
2026-08-22,luno,spot,BTC,ZAR,77680.45037614656,2088462,,,bykaranteli.com
2026-08-22,luno,spot,DOGE,ZAR,0.09397415710679563,41771,,,bykaranteli.com
2026-08-22,luno,spot,DOT,ZAR,0.9209967259003774,2120,,,bykaranteli.com
2026-08-22,luno,spot,ETH,ZAR,2444.015395766164,447704,,,bykaranteli.com
2026-08-22,luno,spot,LINK,ZAR,12.1366624178351,608,,,bykaranteli.com
2026-08-22,luno,spot,LTC,ZAR,53.11039464147359,27044,,,bykaranteli.com
2026-08-22,luno,spot,SOL,ZAR,94.52837969558371,390069,,,bykaranteli.com
2026-08-22,luno,spot,TRX,ZAR,0.3599010272175152,148,,,bykaranteli.com
2026-08-22,luno,spot,UNI,ZAR,4.388793081902477,113,,,bykaranteli.com
2026-08-22,luno,spot,USDC,ZAR,1.008916298018045,139237,,,bykaranteli.com
2026-08-22,luno,spot,USDT,ZAR,1.008247731873735,1669178,,,bykaranteli.com
2026-08-22,luno,spot,XLM,ZAR,0.2022881207667891,12841,,,bykaranteli.com
2026-08-22,luno,spot,XRP,ZAR,1.476468971032966,4647174,,,bykaranteli.com
2026-08-22,mercadobitcoin,spot,ADA,BRL,0.2255021361325369,31732,,,bykaranteli.com
2026-08-22,mercadobitcoin,spot,AVAX,BRL,7.463318448065881,6194,,,bykaranteli.com
2026-08-22,mercadobitcoin,spot,BTC,BRL,76784.78223047033,1505755,,,bykaranteli.com
2026-08-22,mercadobitcoin,spot,DOGE,BRL,0.09125828838755823,35223,,,bykaranteli.com
2026-08-22,mercadobitcoin,spot,DOT,BRL,0.9118676177772621,2404,,,bykaranteli.com
2026-08-22,mercadobitcoin,spot,ETH,BRL,2414.119739411162,463144,,,bykaranteli.com
2026-08-22,mercadobitcoin,spot,LINK,BRL,11.62964681319956,20194,,,bykaranteli.com
2026-08-22,mercadobitcoin,spot,LTC,BRL,52.23375669353747,9227,,,bykaranteli.com
2026-08-22,mercadobitcoin,spot,SOL,BRL,93.45821492779677,253648,,,bykaranteli.com
2026-08-22,mercadobitcoin,spot,USDC,BRL,0.9975255659301359,516597,,,bykaranteli.com
2026-08-22,mercadobitcoin,spot,USDT,BRL,0.9976415550271608,969203,,,bykaranteli.com
2026-08-22,mercadobitcoin,spot,XRP,BRL,1.458640221152545,854803,,,bykaranteli.com
2026-08-22,mexc,perp,AAVE,USDT,126.73,92277540,26960657,0.01,bykaranteli.com
2026-08-22,mexc,perp,ADA,USDT,0.2268,97254369,26294330,0.01,bykaranteli.com
2026-08-22,mexc,perp,APT,USDT,0.6332,7126134,15667411,0.01,bykaranteli.com
2026-08-22,mexc,perp,ARB,USDT,0.09924,8168970,14980152,0.01,bykaranteli.com
2026-08-22,mexc,perp,AVAX,USDT,7.506,81361900,19716112,0.01,bykaranteli.com
2026-08-22,mexc,perp,BCH,USDT,277.61,12431135,49618512,0.01,bykaranteli.com
2026-08-22,mexc,perp,BNB,USDT,696.4,53660961,67781211,0.0208,bykaranteli.com
2026-08-22,mexc,perp,BTC,USDT,77100.5,5010430377,5030612545,0.01,bykaranteli.com
2026-08-22,mexc,perp,DOGE,USDT,0.09196,298721098,84324764,0.01,bykaranteli.com
2026-08-22,mexc,perp,DOT,USDT,0.9215,22085952,18532469,0.01,bykaranteli.com
2026-08-22,mexc,perp,ENA,USDT,0.15866,121617333,35619097,0.005,bykaranteli.com
2026-08-22,mexc,perp,ETH,USDT,2424.25,2955617686,1928388717,0.01,bykaranteli.com
2026-08-22,mexc,perp,HBAR,USDT,0.07749,16468065,15064902,0.01,bykaranteli.com
2026-08-22,mexc,perp,HYPE,USDT,79.556,333210294,69587713,0.005,bykaranteli.com
2026-08-22,mexc,perp,LINK,USDT,11.665,180003170,30701876,0.01,bykaranteli.com
2026-08-22,mexc,perp,LTC,USDT,52.48,17963392,23603279,0.01,bykaranteli.com
2026-08-22,mexc,perp,NEAR,USDT,1.901,44222562,21863021,0.01,bykaranteli.com
2026-08-22,mexc,perp,ONDO,USDT,0.3661,60412206,30207621,0.0038,bykaranteli.com
2026-08-22,mexc,perp,OP,USDT,0.10921,7070577,7461285,0.01,bykaranteli.com
2026-08-22,mexc,perp,PEPE,USDT,0.0000040777,396672619,76572600,0.0206,bykaranteli.com
2026-08-22,mexc,perp,SOL,USDT,93.89,1983017653,261343341,0.01,bykaranteli.com
2026-08-22,mexc,perp,SUI,USDT,0.8159,196704285,64112944,0.01,bykaranteli.com
2026-08-22,mexc,perp,TAO,USDT,223,100903390,69916949,0.005,bykaranteli.com
2026-08-22,mexc,perp,TRX,USDT,0.34433,6353667,16610438,0.01,bykaranteli.com
2026-08-22,mexc,perp,UNI,USDT,4.309,30757688,23598272,0.01,bykaranteli.com
2026-08-22,mexc,perp,WIF,USDT,0.1961,8677756,14647658,0.005,bykaranteli.com
2026-08-22,mexc,perp,XLM,USDT,0.196,52479460,16175163,0.01,bykaranteli.com
2026-08-22,mexc,perp,XRP,USDT,1.4646,2149694917,218129305,0.01,bykaranteli.com
2026-08-22,mexc,spot,BNB,USDT,695.23,55841636,,,bykaranteli.com
2026-08-22,mexc,spot,BTC,USDT,77080.65,671526222,,,bykaranteli.com
2026-08-22,mexc,spot,DOGE,USDT,0.09192,48205934,,,bykaranteli.com
