date,currency,instrument,expiry,strike,type,open_interest,mark_iv,underlying_usd
2026-08-18,BTC,BTC-26MAR27-112000-P,26MAR27,112000,put,0.1,41.08,66166.36
2026-08-18,BTC,BTC-26MAR27-112000-C,26MAR27,112000,call,62.6,41.08,66166.36
2026-08-18,BTC,BTC-26MAR27-115000-P,26MAR27,115000,put,2,41.58,66166.36
2026-08-18,BTC,BTC-26MAR27-115000-C,26MAR27,115000,call,762.8,41.58,66166.36
2026-08-18,BTC,BTC-26MAR27-120000-P,26MAR27,120000,put,1.8,42.2,66166.24
2026-08-18,BTC,BTC-26MAR27-120000-C,26MAR27,120000,call,328.9,42.2,66166.36
2026-08-18,BTC,BTC-26MAR27-125000-C,26MAR27,125000,call,127.1,42.96,66166.36
2026-08-18,BTC,BTC-26MAR27-125000-P,26MAR27,125000,put,0.1,42.96,66166.36
2026-08-18,BTC,BTC-26MAR27-130000-C,26MAR27,130000,call,1069.6,43.17,66166.36
2026-08-18,BTC,BTC-26MAR27-130000-P,26MAR27,130000,put,0.3,43.17,66166.36
2026-08-18,BTC,BTC-26MAR27-140000-P,26MAR27,140000,put,0,44.78,66166.36
2026-08-18,BTC,BTC-26MAR27-140000-C,26MAR27,140000,call,766.6,44.78,66166.36
2026-08-18,BTC,BTC-26MAR27-150000-C,26MAR27,150000,call,1913.7,45.97,66166.36
2026-08-18,BTC,BTC-26MAR27-150000-P,26MAR27,150000,put,0.5,45.97,66166.24
2026-08-18,BTC,BTC-26MAR27-160000-C,26MAR27,160000,call,860.6,47.06,66166.36
2026-08-18,BTC,BTC-26MAR27-160000-P,26MAR27,160000,put,0,47.06,66166.24
2026-08-18,BTC,BTC-26MAR27-170000-P,26MAR27,170000,put,0.1,48.22,66166.36
2026-08-18,BTC,BTC-26MAR27-170000-C,26MAR27,170000,call,249.8,48.22,66166.36
2026-08-18,BTC,BTC-26MAR27-180000-C,26MAR27,180000,call,640.6,49.49,66166.36
2026-08-18,BTC,BTC-26MAR27-180000-P,26MAR27,180000,put,0,49.49,66166.36
2026-08-18,BTC,BTC-26MAR27-190000-P,26MAR27,190000,put,0.9,50.55,66166.36
2026-08-18,BTC,BTC-26MAR27-190000-C,26MAR27,190000,call,881.7,50.55,66166.36
2026-08-18,BTC,BTC-26MAR27-200000-C,26MAR27,200000,call,497.2,51.2,66166.36
2026-08-18,BTC,BTC-26MAR27-200000-P,26MAR27,200000,put,1,51.2,66166.36
2026-08-18,BTC,BTC-28AUG26-40000-P,28AUG26,40000,put,753.2,69.36,64490.41
2026-08-18,BTC,BTC-28AUG26-40000-C,28AUG26,40000,call,23.3,69.36,64490.41
2026-08-18,BTC,BTC-28AUG26-46000-C,28AUG26,46000,call,1,65.22,64490.41
2026-08-18,BTC,BTC-28AUG26-46000-P,28AUG26,46000,put,1717.2,65.22,64490.41
2026-08-18,BTC,BTC-28AUG26-48000-P,28AUG26,48000,put,1520.1,62.79,64490.41
2026-08-18,BTC,BTC-28AUG26-48000-C,28AUG26,48000,call,37.5,62.79,64490.41
2026-08-18,BTC,BTC-28AUG26-50000-C,28AUG26,50000,call,51,59.1,64490.41
2026-08-18,BTC,BTC-28AUG26-50000-P,28AUG26,50000,put,2786.9,59.1,64490.41
2026-08-18,BTC,BTC-28AUG26-52000-P,28AUG26,52000,put,1348.2,52.1,64490.41
2026-08-18,BTC,BTC-28AUG26-52000-C,28AUG26,52000,call,51,52.1,64490.41
2026-08-18,BTC,BTC-28AUG26-53000-P,28AUG26,53000,put,1870.1,49.81,64490.41
2026-08-18,BTC,BTC-28AUG26-53000-C,28AUG26,53000,call,10.9,49.81,64490.41
2026-08-18,BTC,BTC-28AUG26-54000-P,28AUG26,54000,put,1685.3,46.66,64490.41
2026-08-18,BTC,BTC-28AUG26-54000-C,28AUG26,54000,call,12.2,46.66,64490.41
2026-08-18,BTC,BTC-28AUG26-55000-C,28AUG26,55000,call,11.8,44.2,64490.41
2026-08-18,BTC,BTC-28AUG26-55000-P,28AUG26,55000,put,1167.1,44.2,64490.41
2026-08-18,BTC,BTC-28AUG26-56000-C,28AUG26,56000,call,63.4,42.25,64490.41
2026-08-18,BTC,BTC-28AUG26-56000-P,28AUG26,56000,put,1517.9,42.25,64490.41
2026-08-18,BTC,BTC-28AUG26-57000-C,28AUG26,57000,call,28.5,39.7,64490.41
2026-08-18,BTC,BTC-28AUG26-57000-P,28AUG26,57000,put,989.9,39.7,64490.41
2026-08-18,BTC,BTC-28AUG26-58000-P,28AUG26,58000,put,1563.8,37.16,64490.41
2026-08-18,BTC,BTC-28AUG26-58000-C,28AUG26,58000,call,155.1,37.16,64490.41
2026-08-18,BTC,BTC-28AUG26-59000-P,28AUG26,59000,put,843.1,35.15,64490.52
2026-08-18,BTC,BTC-28AUG26-59000-C,28AUG26,59000,call,214.3,35.15,64490.41
2026-08-18,BTC,BTC-28AUG26-60000-C,28AUG26,60000,call,435.1,33.2,64490.41
2026-08-18,BTC,BTC-28AUG26-60000-P,28AUG26,60000,put,2173.2,33.2,64490.41
2026-08-18,BTC,BTC-28AUG26-61000-P,28AUG26,61000,put,1573.8,31.57,64490.41
2026-08-18,BTC,BTC-28AUG26-61000-C,28AUG26,61000,call,611.2,31.57,64490.41
2026-08-18,BTC,BTC-28AUG26-62000-P,28AUG26,62000,put,777.1,30.17,64490.52
2026-08-18,BTC,BTC-28AUG26-62000-C,28AUG26,62000,call,903,30.17,64490.41
2026-08-18,BTC,BTC-28AUG26-63000-P,28AUG26,63000,put,745,29.05,64490.41
2026-08-18,BTC,BTC-28AUG26-63000-C,28AUG26,63000,call,962.2,29.05,64490.41
2026-08-18,BTC,BTC-28AUG26-64000-P,28AUG26,64000,put,899.1,28.19,64490.41
2026-08-18,BTC,BTC-28AUG26-64000-C,28AUG26,64000,call,747.4,28.19,64490.41
2026-08-18,BTC,BTC-28AUG26-65000-C,28AUG26,65000,call,1558.5,27.48,64490.41
2026-08-18,BTC,BTC-28AUG26-65000-P,28AUG26,65000,put,912.8,27.48,64490.41
2026-08-18,BTC,BTC-28AUG26-66000-C,28AUG26,66000,call,1567.5,27.01,64490.41
2026-08-18,BTC,BTC-28AUG26-66000-P,28AUG26,66000,put,212.7,27.01,64490.41
2026-08-18,BTC,BTC-28AUG26-67000-C,28AUG26,67000,call,1653.3,27.05,64490.41
2026-08-18,BTC,BTC-28AUG26-67000-P,28AUG26,67000,put,59.8,27.05,64490.41
2026-08-18,BTC,BTC-28AUG26-68000-C,28AUG26,68000,call,1489.5,27.15,64490.41
2026-08-18,BTC,BTC-28AUG26-68000-P,28AUG26,68000,put,87,27.15,64490.41
2026-08-18,BTC,BTC-28AUG26-69000-P,28AUG26,69000,put,49.4,28.04,64490.41
2026-08-18,BTC,BTC-28AUG26-69000-C,28AUG26,69000,call,1592.1,28.04,64490.41
2026-08-18,BTC,BTC-28AUG26-70000-P,28AUG26,70000,put,177.3,29.46,64490.41
2026-08-18,BTC,BTC-28AUG26-70000-C,28AUG26,70000,call,2888.8,29.46,64490.41
2026-08-18,BTC,BTC-28AUG26-71000-C,28AUG26,71000,call,1449.6,31.03,64490.41
2026-08-18,BTC,BTC-28AUG26-71000-P,28AUG26,71000,put,11.1,31.03,64490.41
2026-08-18,BTC,BTC-28AUG26-72000-C,28AUG26,72000,call,3054.5,32.79,64490.41
2026-08-18,BTC,BTC-28AUG26-72000-P,28AUG26,72000,put,86.2,32.79,64490.41
2026-08-18,BTC,BTC-28AUG26-73000-C,28AUG26,73000,call,1747.3,34.95,64490.41
2026-08-18,BTC,BTC-28AUG26-73000-P,28AUG26,73000,put,5.1,34.95,64490.41
2026-08-18,BTC,BTC-28AUG26-74000-P,28AUG26,74000,put,3.3,36.58,64490.41
2026-08-18,BTC,BTC-28AUG26-74000-C,28AUG26,74000,call,2143.1,36.58,64490.41
2026-08-18,BTC,BTC-28AUG26-75000-C,28AUG26,75000,call,2742.5,37.36,64490.41
2026-08-18,BTC,BTC-28AUG26-75000-P,28AUG26,75000,put,44.2,37.36,64490.41
2026-08-18,BTC,BTC-28AUG26-76000-C,28AUG26,76000,call,1014.7,39.14,64490.41
2026-08-18,BTC,BTC-28AUG26-76000-P,28AUG26,76000,put,5.4,39.14,64490.41
2026-08-18,BTC,BTC-28AUG26-77000-C,28AUG26,77000,call,220.4,41.84,64490.41
2026-08-18,BTC,BTC-28AUG26-77000-P,28AUG26,77000,put,3.4,41.84,64490.41
2026-08-18,BTC,BTC-28AUG26-78000-P,28AUG26,78000,put,4.1,42.9,64490.41
2026-08-18,BTC,BTC-28AUG26-78000-C,28AUG26,78000,call,1408.3,42.9,64490.41
2026-08-18,BTC,BTC-28AUG26-79000-C,28AUG26,79000,call,1126.6,45,64490.41
2026-08-18,BTC,BTC-28AUG26-79000-P,28AUG26,79000,put,0.7,45,64490.41
2026-08-18,BTC,BTC-28AUG26-80000-C,28AUG26,80000,call,2141,46.28,64490.41
2026-08-18,BTC,BTC-28AUG26-80000-P,28AUG26,80000,put,29.6,46.28,64490.41
2026-08-18,BTC,BTC-28AUG26-81000-C,28AUG26,81000,call,1455.3,47.02,64490.41
2026-08-18,BTC,BTC-28AUG26-81000-P,28AUG26,81000,put,0.1,47.02,64490.41
2026-08-18,BTC,BTC-28AUG26-82000-C,28AUG26,82000,call,1506.8,48.84,64490.41
2026-08-18,BTC,BTC-28AUG26-82000-P,28AUG26,82000,put,1.5,48.84,64490.41
2026-08-18,BTC,BTC-28AUG26-83000-P,28AUG26,83000,put,0.1,49.18,64490.41
2026-08-18,BTC,BTC-28AUG26-83000-C,28AUG26,83000,call,533.9,49.18,64490.41
2026-08-18,BTC,BTC-28AUG26-84000-C,28AUG26,84000,call,70.2,50.62,64490.41
2026-08-18,BTC,BTC-28AUG26-84000-P,28AUG26,84000,put,0.7,50.62,64490.41
2026-08-18,BTC,BTC-28AUG26-85000-P,28AUG26,85000,put,0.8,50.89,64490.41
2026-08-18,BTC,BTC-28AUG26-85000-C,28AUG26,85000,call,326.5,50.89,64490.41
2026-08-18,BTC,BTC-28AUG26-86000-P,28AUG26,86000,put,0,52.25,64490.41
2026-08-18,BTC,BTC-28AUG26-86000-C,28AUG26,86000,call,158.9,52.25,64490.41
2026-08-18,BTC,BTC-28AUG26-88000-P,28AUG26,88000,put,0,52.74,64490.41
2026-08-18,BTC,BTC-28AUG26-88000-C,28AUG26,88000,call,183.7,52.74,64490.41
2026-08-18,BTC,BTC-28AUG26-90000-P,28AUG26,90000,put,11.1,55.07,64490.41
2026-08-18,BTC,BTC-28AUG26-90000-C,28AUG26,90000,call,368.4,55.07,64490.41
2026-08-18,BTC,BTC-28AUG26-92000-P,28AUG26,92000,put,1.2,58.29,64490.41
2026-08-18,BTC,BTC-28AUG26-92000-C,28AUG26,92000,call,112.6,58.29,64490.41
2026-08-18,BTC,BTC-28AUG26-94000-P,28AUG26,94000,put,0,59.46,64490.52
2026-08-18,BTC,BTC-28AUG26-94000-C,28AUG26,94000,call,218.8,59.46,64490.41
2026-08-18,BTC,BTC-28AUG26-95000-C,28AUG26,95000,call,62.7,59.46,64490.41
2026-08-18,BTC,BTC-28AUG26-95000-P,28AUG26,95000,put,0.3,59.46,64490.41
2026-08-18,BTC,BTC-28AUG26-96000-C,28AUG26,96000,call,25.3,59.46,64490.41
2026-08-18,BTC,BTC-28AUG26-96000-P,28AUG26,96000,put,0.2,59.46,64490.41
2026-08-18,BTC,BTC-28AUG26-98000-C,28AUG26,98000,call,160.6,59.46,64490.41
2026-08-18,BTC,BTC-28AUG26-98000-P,28AUG26,98000,put,0,59.46,64490.41
2026-08-18,BTC,BTC-28AUG26-100000-C,28AUG26,100000,call,179.6,59.75,64490.41
2026-08-18,BTC,BTC-28AUG26-100000-P,28AUG26,100000,put,0.5,59.75,64490.41
2026-08-18,BTC,BTC-28AUG26-105000-P,28AUG26,105000,put,1,63.37,64490.41
2026-08-18,BTC,BTC-28AUG26-105000-C,28AUG26,105000,call,169.1,63.37,64490.41
2026-08-18,BTC,BTC-28AUG26-110000-C,28AUG26,110000,call,117.3,65.75,64490.41
2026-08-18,BTC,BTC-28AUG26-110000-P,28AUG26,110000,put,0.2,65.75,64490.41
2026-08-18,BTC,BTC-30OCT26-40000-C,30OCT26,40000,call,0,60.8,65005.44
2026-08-18,BTC,BTC-30OCT26-40000-P,30OCT26,40000,put,68.6,60.8,65005.44
2026-08-18,BTC,BTC-30OCT26-45000-C,30OCT26,45000,call,0,53.45,65005.44
2026-08-18,BTC,BTC-30OCT26-45000-P,30OCT26,45000,put,87.3,53.45,65005.44
2026-08-18,BTC,BTC-30OCT26-48000-C,30OCT26,48000,call,0.1,49.49,65005.44
2026-08-18,BTC,BTC-30OCT26-48000-P,30OCT26,48000,put,181.7,49.49,65005.44
2026-08-18,BTC,BTC-30OCT26-50000-C,30OCT26,50000,call,0.1,47.2,65005.44
2026-08-18,BTC,BTC-30OCT26-50000-P,30OCT26,50000,put,348.3,47.2,65005.44
2026-08-18,BTC,BTC-30OCT26-52000-C,30OCT26,52000,call,0.1,44.82,65005.44
2026-08-18,BTC,BTC-30OCT26-52000-P,30OCT26,52000,put,55.1,44.82,65005.44
2026-08-18,BTC,BTC-30OCT26-54000-C,30OCT26,54000,call,0,42.95,65005.44
2026-08-18,BTC,BTC-30OCT26-54000-P,30OCT26,54000,put,121.3,42.95,65005.44
2026-08-18,BTC,BTC-30OCT26-55000-C,30OCT26,55000,call,0,42.21,65005.44
2026-08-18,BTC,BTC-30OCT26-55000-P,30OCT26,55000,put,87.7,42.21,65005.44
2026-08-18,BTC,BTC-30OCT26-56000-C,30OCT26,56000,call,0,41.35,65005.44
2026-08-18,BTC,BTC-30OCT26-56000-P,30OCT26,56000,put,39.3,41.35,65005.44
2026-08-18,BTC,BTC-30OCT26-57000-C,30OCT26,57000,call,0,40.64,65005.44
2026-08-18,BTC,BTC-30OCT26-57000-P,30OCT26,57000,put,106.8,40.64,65005.44
2026-08-18,BTC,BTC-30OCT26-58000-C,30OCT26,58000,call,0,39.87,65005.44
2026-08-18,BTC,BTC-30OCT26-58000-P,30OCT26,58000,put,123.1,39.87,65005.44
2026-08-18,BTC,BTC-30OCT26-59000-C,30OCT26,59000,call,1.1,39.22,65005.44
2026-08-18,BTC,BTC-30OCT26-59000-P,30OCT26,59000,put,49.8,39.22,65005.44
2026-08-18,BTC,BTC-30OCT26-60000-C,30OCT26,60000,call,12.6,38.66,65005.44
2026-08-18,BTC,BTC-30OCT26-60000-P,30OCT26,60000,put,922,38.66,65005.44
2026-08-18,BTC,BTC-30OCT26-61000-C,30OCT26,61000,call,7.7,38.09,65005.44
2026-08-18,BTC,BTC-30OCT26-61000-P,30OCT26,61000,put,181.2,38.09,65005.44
2026-08-18,BTC,BTC-30OCT26-62000-C,30OCT26,62000,call,13.5,37.6,65005.44
2026-08-18,BTC,BTC-30OCT26-62000-P,30OCT26,62000,put,79.1,37.6,65005.44
2026-08-18,BTC,BTC-30OCT26-63000-C,30OCT26,63000,call,152.3,37.09,65005.33
2026-08-18,BTC,BTC-30OCT26-63000-P,30OCT26,63000,put,398.6,37.09,65005.44
2026-08-18,BTC,BTC-30OCT26-64000-C,30OCT26,64000,call,428.2,36.66,65005.33
2026-08-18,BTC,BTC-30OCT26-64000-P,30OCT26,64000,put,402.8,36.66,65005.44
2026-08-18,BTC,BTC-30OCT26-65000-C,30OCT26,65000,call,401.4,36.38,65005.44
2026-08-18,BTC,BTC-30OCT26-65000-P,30OCT26,65000,put,333.7,36.38,65005.44
2026-08-18,BTC,BTC-30OCT26-66000-C,30OCT26,66000,call,156.8,36.06,65005.44
2026-08-18,BTC,BTC-30OCT26-66000-P,30OCT26,66000,put,54.6,36.06,65005.44
2026-08-18,BTC,BTC-30OCT26-67000-C,30OCT26,67000,call,67.9,35.8,65005.44
2026-08-18,BTC,BTC-30OCT26-67000-P,30OCT26,67000,put,13.1,35.8,65005.44
2026-08-18,BTC,BTC-30OCT26-68000-C,30OCT26,68000,call,47.6,35.56,65005.44
2026-08-18,BTC,BTC-30OCT26-68000-P,30OCT26,68000,put,4,35.56,65005.44
2026-08-18,BTC,BTC-30OCT26-69000-P,30OCT26,69000,put,0.1,35.36,65005.44
2026-08-18,BTC,BTC-30OCT26-69000-C,30OCT26,69000,call,120.8,35.36,65005.44
2026-08-18,BTC,BTC-30OCT26-70000-C,30OCT26,70000,call,604.6,35.2,65005.44
2026-08-18,BTC,BTC-30OCT26-70000-P,30OCT26,70000,put,3.1,35.2,65005.33
2026-08-18,BTC,BTC-30OCT26-71000-C,30OCT26,71000,call,267.9,35,65005.44
2026-08-18,BTC,BTC-30OCT26-71000-P,30OCT26,71000,put,0,35,65005.44
2026-08-18,BTC,BTC-30OCT26-72000-C,30OCT26,72000,call,265.1,34.96,65005.44
2026-08-18,BTC,BTC-30OCT26-72000-P,30OCT26,72000,put,5.2,34.96,65005.44
2026-08-18,BTC,BTC-30OCT26-73000-C,30OCT26,73000,call,126.2,34.88,65005.44
2026-08-18,BTC,BTC-30OCT26-73000-P,30OCT26,73000,put,0,34.88,65005.44
2026-08-18,BTC,BTC-30OCT26-74000-C,30OCT26,74000,call,181.8,34.84,65005.44
2026-08-18,BTC,BTC-30OCT26-74000-P,30OCT26,74000,put,0.3,34.84,65005.44
2026-08-18,BTC,BTC-30OCT26-75000-C,30OCT26,75000,call,241,34.84,65005.44
2026-08-18,BTC,BTC-30OCT26-75000-P,30OCT26,75000,put,6.1,34.84,65005.44
2026-08-18,BTC,BTC-30OCT26-76000-C,30OCT26,76000,call,138.3,34.88,65005.44
2026-08-18,BTC,BTC-30OCT26-76000-P,30OCT26,76000,put,0,34.88,65005.33
2026-08-18,BTC,BTC-30OCT26-78000-C,30OCT26,78000,call,194.1,35.04,65005.44
2026-08-18,BTC,BTC-30OCT26-78000-P,30OCT26,78000,put,0.1,35.04,65005.44
2026-08-18,BTC,BTC-30OCT26-80000-C,30OCT26,80000,call,264.3,35.32,65005.44
2026-08-18,BTC,BTC-30OCT26-80000-P,30OCT26,80000,put,0.7,35.32,65005.44
2026-08-18,BTC,BTC-30OCT26-82000-C,30OCT26,82000,call,34.6,35.78,65005.44
2026-08-18,BTC,BTC-30OCT26-82000-P,30OCT26,82000,put,0,35.78,65005.44
2026-08-18,BTC,BTC-30OCT26-84000-C,30OCT26,84000,call,36.8,36.2,65005.44
2026-08-18,BTC,BTC-30OCT26-84000-P,30OCT26,84000,put,0.3,36.2,65005.33
2026-08-18,BTC,BTC-30OCT26-85000-C,30OCT26,85000,call,11.5,36.43,65005.44
2026-08-18,BTC,BTC-30OCT26-85000-P,30OCT26,85000,put,0,36.43,65005.44
2026-08-18,BTC,BTC-30OCT26-86000-C,30OCT26,86000,call,10.8,36.74,65005.44
2026-08-18,BTC,BTC-30OCT26-86000-P,30OCT26,86000,put,0.1,36.74,65005.44
2026-08-18,BTC,BTC-30OCT26-88000-C,30OCT26,88000,call,8.5,37.34,65005.44
2026-08-18,BTC,BTC-30OCT26-88000-P,30OCT26,88000,put,0,37.34,65005.44
2026-08-18,BTC,BTC-30OCT26-90000-C,30OCT26,90000,call,61.5,38.02,65005.44
2026-08-18,BTC,BTC-30OCT26-90000-P,30OCT26,90000,put,0.1,38.02,65005.44
2026-08-18,BTC,BTC-30OCT26-95000-C,30OCT26,95000,call,33.2,39.81,65005.44
2026-08-18,BTC,BTC-30OCT26-95000-P,30OCT26,95000,put,0.1,39.81,65005.44
2026-08-18,BTC,BTC-4SEP26-53000-C,4SEP26,53000,call,0,46.45,64549.36
2026-08-18,BTC,BTC-4SEP26-53000-P,4SEP26,53000,put,109.4,46.45,64549.36
2026-08-18,BTC,BTC-4SEP26-55000-C,4SEP26,55000,call,0,42.72,64549.36
2026-08-18,BTC,BTC-4SEP26-55000-P,4SEP26,55000,put,214.6,42.72,64549.36
2026-08-18,BTC,BTC-4SEP26-58000-C,4SEP26,58000,call,0,37.03,64549.36
2026-08-18,BTC,BTC-4SEP26-58000-P,4SEP26,58000,put,314.3,37.03,64549.36
2026-08-18,BTC,BTC-4SEP26-60000-C,4SEP26,60000,call,0.4,33.94,64549.36
2026-08-18,BTC,BTC-4SEP26-60000-P,4SEP26,60000,put,541,33.94,64549.36
2026-08-18,BTC,BTC-4SEP26-61000-C,4SEP26,61000,call,5.5,32.75,64549.36
2026-08-18,BTC,BTC-4SEP26-61000-P,4SEP26,61000,put,116.5,32.75,64549.36
2026-08-18,BTC,BTC-4SEP26-62000-C,4SEP26,62000,call,2.1,31.52,64549.36
2026-08-18,BTC,BTC-4SEP26-62000-P,4SEP26,62000,put,144.1,31.52,64549.36
2026-08-18,BTC,BTC-4SEP26-63000-C,4SEP26,63000,call,85,30.6,64549.36
2026-08-18,BTC,BTC-4SEP26-63000-P,4SEP26,63000,put,85.4,30.6,64549.36
2026-08-18,BTC,BTC-4SEP26-64000-C,4SEP26,64000,call,276.9,29.84,64549.36
2026-08-18,BTC,BTC-4SEP26-64000-P,4SEP26,64000,put,12.9,29.84,64549.36
2026-08-18,BTC,BTC-4SEP26-65000-C,4SEP26,65000,call,164.8,29.15,64549.36
2026-08-18,BTC,BTC-4SEP26-65000-P,4SEP26,65000,put,0.8,29.15,64549.36
2026-08-18,BTC,BTC-4SEP26-66000-C,4SEP26,66000,call,278.8,28.47,64549.36
2026-08-18,BTC,BTC-4SEP26-66000-P,4SEP26,66000,put,2,28.47,64549.36
2026-08-18,BTC,BTC-4SEP26-67000-C,4SEP26,67000,call,980.5,28.05,64549.36
2026-08-18,BTC,BTC-4SEP26-67000-P,4SEP26,67000,put,0,28.05,64549.36
2026-08-18,BTC,BTC-4SEP26-68000-C,4SEP26,68000,call,512.9,27.62,64549.36
2026-08-18,BTC,BTC-4SEP26-68000-P,4SEP26,68000,put,0,27.62,64549.36
2026-08-18,BTC,BTC-4SEP26-70000-C,4SEP26,70000,call,312.4,27.88,64549.36
2026-08-18,BTC,BTC-4SEP26-70000-P,4SEP26,70000,put,0.1,27.88,64549.36
2026-08-18,BTC,BTC-4SEP26-73000-C,4SEP26,73000,call,6.7,30.58,64549.36
2026-08-18,BTC,BTC-4SEP26-73000-P,4SEP26,73000,put,0,30.58,64549.36
2026-08-18,BTC,BTC-4SEP26-75000-C,4SEP26,75000,call,40.5,32.79,64549.36
2026-08-18,BTC,BTC-4SEP26-75000-P,4SEP26,75000,put,0,32.79,64549.36
2026-08-18,ETH,ETH-18AUG26-1600-C,18AUG26,1600,call,0,71.56,1910.25
2026-08-18,ETH,ETH-18AUG26-1600-P,18AUG26,1600,put,1144,71.56,1910.25
2026-08-18,ETH,ETH-18AUG26-1700-C,18AUG26,1700,call,18,65.38,1910.24
2026-08-18,ETH,ETH-18AUG26-1700-P,18AUG26,1700,put,456,65.38,1910.25
2026-08-18,ETH,ETH-18AUG26-1720-C,18AUG26,1720,call,0,65.26,1910.25
2026-08-18,ETH,ETH-18AUG26-1720-P,18AUG26,1720,put,21,65.26,1910.24
2026-08-18,ETH,ETH-18AUG26-1740-C,18AUG26,1740,call,0,65.25,1910.25
2026-08-18,ETH,ETH-18AUG26-1740-P,18AUG26,1740,put,75,65.25,1910.24
2026-08-18,ETH,ETH-18AUG26-1750-C,18AUG26,1750,call,0,62.83,1910.25
2026-08-18,ETH,ETH-18AUG26-1750-P,18AUG26,1750,put,322,62.83,1910.25
2026-08-18,ETH,ETH-18AUG26-1760-C,18AUG26,1760,call,0,59.27,1910.25
2026-08-18,ETH,ETH-18AUG26-1760-P,18AUG26,1760,put,157,59.27,1910.25
2026-08-18,ETH,ETH-18AUG26-1780-C,18AUG26,1780,call,0,56.77,1910.25
2026-08-18,ETH,ETH-18AUG26-1780-P,18AUG26,1780,put,26,56.77,1910.25
2026-08-18,ETH,ETH-18AUG26-1800-C,18AUG26,1800,call,0,52.01,1910.25
2026-08-18,ETH,ETH-18AUG26-1800-P,18AUG26,1800,put,622,52.01,1910.24
2026-08-18,ETH,ETH-18AUG26-1820-C,18AUG26,1820,call,0,44.72,1910.24
2026-08-18,ETH,ETH-18AUG26-1820-P,18AUG26,1820,put,823,44.72,1910.25
2026-08-18,ETH,ETH-18AUG26-1840-C,18AUG26,1840,call,0,41.77,1910.25
2026-08-18,ETH,ETH-18AUG26-1840-P,18AUG26,1840,put,562,41.77,1910.25
2026-08-18,ETH,ETH-18AUG26-1850-C,18AUG26,1850,call,0,38.85,1910.25
2026-08-18,ETH,ETH-18AUG26-1850-P,18AUG26,1850,put,0,38.85,1910.25
2026-08-18,ETH,ETH-18AUG26-1860-C,18AUG26,1860,call,0,34.95,1910.25
2026-08-18,ETH,ETH-18AUG26-1860-P,18AUG26,1860,put,660,34.95,1910.25
2026-08-18,ETH,ETH-18AUG26-1880-C,18AUG26,1880,call,401,31.95,1910.25
2026-08-18,ETH,ETH-18AUG26-1880-P,18AUG26,1880,put,1041,31.95,1910.25
2026-08-18,ETH,ETH-18AUG26-1900-C,18AUG26,1900,call,777,25.47,1910.25
2026-08-18,ETH,ETH-18AUG26-1900-P,18AUG26,1900,put,643,25.47,1910.25
2026-08-18,ETH,ETH-18AUG26-1920-C,18AUG26,1920,call,944,25.76,1910.25
2026-08-18,ETH,ETH-18AUG26-1920-P,18AUG26,1920,put,89,25.76,1910.25
2026-08-18,ETH,ETH-18AUG26-1940-C,18AUG26,1940,call,994,32.51,1910.25
2026-08-18,ETH,ETH-18AUG26-1940-P,18AUG26,1940,put,2,32.51,1910.25
2026-08-18,ETH,ETH-18AUG26-1960-C,18AUG26,1960,call,501,39.95,1910.25
2026-08-18,ETH,ETH-18AUG26-1960-P,18AUG26,1960,put,0,39.95,1910.25
2026-08-18,ETH,ETH-18AUG26-1980-C,18AUG26,1980,call,566,43.4,1910.24
2026-08-18,ETH,ETH-18AUG26-1980-P,18AUG26,1980,put,10,43.4,1910.25
2026-08-18,ETH,ETH-18AUG26-2000-C,18AUG26,2000,call,1176,49.04,1910.24
2026-08-18,ETH,ETH-18AUG26-2000-P,18AUG26,2000,put,0,49.04,1910.25
2026-08-18,ETH,ETH-18AUG26-2020-C,18AUG26,2020,call,934,53.7,1910.24
2026-08-18,ETH,ETH-18AUG26-2020-P,18AUG26,2020,put,0,53.7,1910.25
2026-08-18,ETH,ETH-18AUG26-2050-C,18AUG26,2050,call,102,58.98,1910.25
2026-08-18,ETH,ETH-18AUG26-2050-P,18AUG26,2050,put,0,58.98,1910.25
2026-08-18,ETH,ETH-18AUG26-2100-C,18AUG26,2100,call,0,59.2,1910.25
2026-08-18,ETH,ETH-18AUG26-2100-P,18AUG26,2100,put,0,59.2,1910.24
2026-08-18,ETH,ETH-19AUG26-1600-C,19AUG26,1600,call,0,72.3,1910.37
2026-08-18,ETH,ETH-19AUG26-1600-P,19AUG26,1600,put,114,72.3,1910.37
2026-08-18,ETH,ETH-19AUG26-1700-C,19AUG26,1700,call,1,66.37,1910.37
2026-08-18,ETH,ETH-19AUG26-1700-P,19AUG26,1700,put,966,66.37,1910.37
2026-08-18,ETH,ETH-19AUG26-1740-C,19AUG26,1740,call,0,60.02,1910.37
2026-08-18,ETH,ETH-19AUG26-1740-P,19AUG26,1740,put,593,60.02,1910.37
2026-08-18,ETH,ETH-19AUG26-1750-C,19AUG26,1750,call,0,59.27,1910.37
2026-08-18,ETH,ETH-19AUG26-1750-P,19AUG26,1750,put,50,59.27,1910.37
2026-08-18,ETH,ETH-19AUG26-1760-C,19AUG26,1760,call,0,55.69,1910.37
2026-08-18,ETH,ETH-19AUG26-1760-P,19AUG26,1760,put,4,55.69,1910.37
2026-08-18,ETH,ETH-19AUG26-1780-C,19AUG26,1780,call,0,52.9,1910.37
2026-08-18,ETH,ETH-19AUG26-1780-P,19AUG26,1780,put,26,52.9,1910.37
