date,symbol,us_close_usd,global_close_usd,premium_pct,source
2022-09-25,BTC,18808.61,18807.38,0.0065,bykaranteli.com
2022-09-25,ETH,1294.63,1294.63,0,bykaranteli.com
2022-09-26,BTC,19228,19227.82,0.0009,bykaranteli.com
2022-09-26,ETH,1336.61,1336.17,0.0329,bykaranteli.com
2022-09-27,BTC,19077.57,19079.13,-0.0082,bykaranteli.com
2022-09-27,ETH,1327.92,1328.02,-0.0075,bykaranteli.com
2022-09-28,BTC,19412.07,19412.82,-0.0039,bykaranteli.com
2022-09-28,ETH,1336.93,1337.2,-0.0202,bykaranteli.com
2022-09-29,BTC,19595.57,19591.51,0.0207,bykaranteli.com
2022-09-29,ETH,1336.02,1335.7,0.024,bykaranteli.com
2022-09-30,BTC,19426.11,19422.61,0.018,bykaranteli.com
2022-09-30,ETH,1328.95,1328.72,0.0173,bykaranteli.com
2022-10-01,BTC,19315.27,19310.95,0.0224,bykaranteli.com
2022-10-01,ETH,1311.76,1311.79,-0.0023,bykaranteli.com
2022-10-02,BTC,19059.17,19056.8,0.0124,bykaranteli.com
2022-10-02,ETH,1277.02,1276.72,0.0235,bykaranteli.com
2022-10-03,BTC,19633.46,19629.08,0.0223,bykaranteli.com
2022-10-03,ETH,1323.31,1323.09,0.0166,bykaranteli.com
2022-10-04,BTC,20345.19,20337.82,0.0362,bykaranteli.com
2022-10-04,ETH,1362.06,1361.49,0.0419,bykaranteli.com
2022-10-05,BTC,20161.62,20158.26,0.0167,bykaranteli.com
2022-10-05,ETH,1352.48,1352.2,0.0207,bykaranteli.com
2022-10-06,BTC,19965.64,19960.67,0.0249,bykaranteli.com
2022-10-06,ETH,1352.24,1352.06,0.0133,bykaranteli.com
2022-10-07,BTC,19533.05,19530.09,0.0152,bykaranteli.com
2022-10-07,ETH,1331.14,1331.1,0.003,bykaranteli.com
2022-10-08,BTC,19419.39,19417.96,0.0074,bykaranteli.com
2022-10-08,ETH,1315.71,1315.48,0.0175,bykaranteli.com
2022-10-09,BTC,19443.47,19439.02,0.0229,bykaranteli.com
2022-10-09,ETH,1323.41,1323.13,0.0212,bykaranteli.com
2022-10-10,BTC,19132.83,19131.87,0.005,bykaranteli.com
2022-10-10,ETH,1290.06,1290.03,0.0023,bykaranteli.com
2022-10-11,BTC,19058.11,19060,-0.0099,bykaranteli.com
2022-10-11,ETH,1279.94,1280.11,-0.0133,bykaranteli.com
2022-10-12,BTC,19155.92,19155.53,0.002,bykaranteli.com
2022-10-12,ETH,1294.33,1294.44,-0.0085,bykaranteli.com
2022-10-13,BTC,19378.65,19375.13,0.0182,bykaranteli.com
2022-10-13,ETH,1286.96,1287.08,-0.0093,bykaranteli.com
2022-10-14,BTC,19178,19176.93,0.0056,bykaranteli.com
2022-10-14,ETH,1296.36,1296.27,0.0069,bykaranteli.com
2022-10-15,BTC,19070.24,19069.39,0.0045,bykaranteli.com
2022-10-15,ETH,1275.09,1274.92,0.0133,bykaranteli.com
2022-10-16,BTC,19264.44,19262.98,0.0076,bykaranteli.com
2022-10-16,ETH,1306.04,1305.95,0.0069,bykaranteli.com
2022-10-17,BTC,19550.4,19549.86,0.0028,bykaranteli.com
2022-10-17,ETH,1331.49,1331.4,0.0068,bykaranteli.com
2022-10-18,BTC,19328.76,19327.44,0.0068,bykaranteli.com
2022-10-18,ETH,1310.78,1310.71,0.0053,bykaranteli.com
2022-10-19,BTC,19124.18,19123.97,0.0011,bykaranteli.com
2022-10-19,ETH,1284.76,1285.09,-0.0257,bykaranteli.com
2022-10-20,BTC,19042.48,19041.92,0.0029,bykaranteli.com
2022-10-20,ETH,1282.6,1282.57,0.0023,bykaranteli.com
2022-10-21,BTC,19166.45,19164.37,0.0109,bykaranteli.com
2022-10-21,ETH,1299.83,1299.75,0.0062,bykaranteli.com
2022-10-22,BTC,19209.1,19204.35,0.0247,bykaranteli.com
2022-10-22,ETH,1313.88,1313.61,0.0206,bykaranteli.com
2022-10-23,BTC,19572.44,19570.4,0.0104,bykaranteli.com
2022-10-23,ETH,1364.06,1364.2,-0.0103,bykaranteli.com
2022-10-24,BTC,19330.41,19329.72,0.0036,bykaranteli.com
2022-10-24,ETH,1343.71,1343.61,0.0074,bykaranteli.com
2022-10-25,BTC,20086.28,20080.07,0.0309,bykaranteli.com
2022-10-25,ETH,1460.34,1459.74,0.0411,bykaranteli.com
2022-10-26,BTC,20775.4,20771.59,0.0183,bykaranteli.com
2022-10-26,ETH,1566.37,1566.1,0.0172,bykaranteli.com
2022-10-27,BTC,20296.97,20295.11,0.0092,bykaranteli.com
2022-10-27,ETH,1514.09,1514.05,0.0026,bykaranteli.com
2022-10-28,BTC,20597.91,20591.84,0.0295,bykaranteli.com
2022-10-28,ETH,1554.83,1554.41,0.027,bykaranteli.com
2022-10-29,BTC,20823.53,20809.67,0.0666,bykaranteli.com
2022-10-29,ETH,1620.09,1619.55,0.0333,bykaranteli.com
2022-10-30,BTC,20630.68,20627.48,0.0155,bykaranteli.com
2022-10-30,ETH,1590.89,1590.44,0.0283,bykaranteli.com
2022-10-31,BTC,20489.94,20490.74,-0.0039,bykaranteli.com
2022-10-31,ETH,1572.67,1572.69,-0.0013,bykaranteli.com
2022-11-01,BTC,20479.63,20483.62,-0.0195,bykaranteli.com
2022-11-01,ETH,1578.24,1578.48,-0.0152,bykaranteli.com
2022-11-02,BTC,20151.4,20151.84,-0.0022,bykaranteli.com
2022-11-02,ETH,1518.04,1518.34,-0.0198,bykaranteli.com
2022-11-03,BTC,20206.88,20207.82,-0.0047,bykaranteli.com
2022-11-03,ETH,1530.81,1531.01,-0.0131,bykaranteli.com
2022-11-04,BTC,21144.2,21148.52,-0.0204,bykaranteli.com
2022-11-04,ETH,1644.61,1644.78,-0.0103,bykaranteli.com
2022-11-05,BTC,21300.45,21299.37,0.0051,bykaranteli.com
2022-11-05,ETH,1627,1626.98,0.0012,bykaranteli.com
2022-11-06,BTC,20909.17,20905.58,0.0172,bykaranteli.com
2022-11-06,ETH,1568.34,1568.29,0.0032,bykaranteli.com
2022-11-07,BTC,20593.49,20591.13,0.0115,bykaranteli.com
2022-11-07,ETH,1568.34,1568.1,0.0153,bykaranteli.com
2022-11-08,BTC,18550.25,18547.23,0.0163,bykaranteli.com
2022-11-08,ETH,1334.25,1334.77,-0.039,bykaranteli.com
2022-11-09,BTC,15891.96,15922.81,-0.1937,bykaranteli.com
2022-11-09,ETH,1099.9,1102.73,-0.2566,bykaranteli.com
2022-11-10,BTC,17553.89,17601.15,-0.2685,bykaranteli.com
2022-11-10,ETH,1295.36,1299.28,-0.3017,bykaranteli.com
2022-11-11,BTC,17013.62,17070.31,-0.3321,bykaranteli.com
2022-11-11,ETH,1285.29,1289.28,-0.3095,bykaranteli.com
2022-11-12,BTC,16783.33,16812.08,-0.171,bykaranteli.com
2022-11-12,ETH,1255.14,1257.25,-0.1678,bykaranteli.com
2022-11-13,BTC,16301.39,16329.85,-0.1743,bykaranteli.com
2022-11-13,ETH,1219.43,1221.49,-0.1686,bykaranteli.com
2022-11-14,BTC,16590.73,16619.46,-0.1729,bykaranteli.com
2022-11-14,ETH,1241.56,1243.28,-0.1383,bykaranteli.com
2022-11-15,BTC,16877.93,16900.57,-0.134,bykaranteli.com
2022-11-15,ETH,1251.74,1253.23,-0.1189,bykaranteli.com
2022-11-16,BTC,16645.24,16662.76,-0.1051,bykaranteli.com
2022-11-16,ETH,1215.21,1216.17,-0.0789,bykaranteli.com
2022-11-17,BTC,16680.47,16692.56,-0.0724,bykaranteli.com
2022-11-17,ETH,1199.44,1200.43,-0.0825,bykaranteli.com
2022-11-18,BTC,16680.59,16700.45,-0.1189,bykaranteli.com
2022-11-18,ETH,1210.93,1212.58,-0.1361,bykaranteli.com
2022-11-19,BTC,16683.02,16700.68,-0.1057,bykaranteli.com
2022-11-19,ETH,1216.12,1217.67,-0.1273,bykaranteli.com
2022-11-20,BTC,16252.53,16280.23,-0.1701,bykaranteli.com
2022-11-20,ETH,1140.07,1142.21,-0.1874,bykaranteli.com
2022-11-21,BTC,15760.14,15781.29,-0.134,bykaranteli.com
2022-11-21,ETH,1105.91,1107.34,-0.1291,bykaranteli.com
2022-11-22,BTC,16199.71,16226.94,-0.1678,bykaranteli.com
2022-11-22,ETH,1138.17,1139.6,-0.1255,bykaranteli.com
2022-11-23,BTC,16587,16603.11,-0.097,bykaranteli.com
2022-11-23,ETH,1183.53,1184.52,-0.0836,bykaranteli.com
2022-11-24,BTC,16587.61,16598.95,-0.0683,bykaranteli.com
2022-11-24,ETH,1202.81,1203.73,-0.0764,bykaranteli.com
2022-11-25,BTC,16510.9,16522.14,-0.068,bykaranteli.com
2022-11-25,ETH,1198.66,1199.3,-0.0534,bykaranteli.com
2022-11-26,BTC,16450.93,16458.57,-0.0464,bykaranteli.com
2022-11-26,ETH,1204.8,1205.6,-0.0664,bykaranteli.com
2022-11-27,BTC,16419.88,16428.78,-0.0542,bykaranteli.com
2022-11-27,ETH,1193.3,1193.88,-0.0486,bykaranteli.com
2022-11-28,BTC,16206.3,16212.91,-0.0408,bykaranteli.com
2022-11-28,ETH,1167.24,1167.77,-0.0454,bykaranteli.com
2022-11-29,BTC,16438,16442.53,-0.0276,bykaranteli.com
2022-11-29,ETH,1215.91,1216.49,-0.0477,bykaranteli.com
2022-11-30,BTC,17167.33,17163.64,0.0215,bykaranteli.com
2022-11-30,ETH,1294.77,1294.46,0.0239,bykaranteli.com
2022-12-01,BTC,16980.08,16977.37,0.016,bykaranteli.com
2022-12-01,ETH,1276.48,1276.41,0.0055,bykaranteli.com
2022-12-02,BTC,17094.71,17092.74,0.0115,bykaranteli.com
2022-12-02,ETH,1295.63,1295.59,0.0031,bykaranteli.com
2022-12-03,BTC,16888.53,16885.2,0.0197,bykaranteli.com
2022-12-03,ETH,1240.91,1240.51,0.0322,bykaranteli.com
2022-12-04,BTC,17108.9,17105.7,0.0187,bykaranteli.com
2022-12-04,ETH,1279.68,1279.41,0.0211,bykaranteli.com
2022-12-05,BTC,16966.05,16966.35,-0.0018,bykaranteli.com
2022-12-05,ETH,1259.23,1259.41,-0.0143,bykaranteli.com
2022-12-06,BTC,17089.05,17088.96,0.0005,bykaranteli.com
2022-12-06,ETH,1271.19,1271.32,-0.0102,bykaranteli.com
2022-12-07,BTC,16840,16836.64,0.02,bykaranteli.com
2022-12-07,ETH,1231.56,1231.18,0.0309,bykaranteli.com
2022-12-08,BTC,17226.01,17224.1,0.0111,bykaranteli.com
2022-12-08,ETH,1280.33,1280.18,0.0117,bykaranteli.com
2022-12-09,BTC,17130.59,17128.56,0.0119,bykaranteli.com
2022-12-09,ETH,1262.95,1263.1,-0.0119,bykaranteli.com
2022-12-10,BTC,17128.1,17127.49,0.0036,bykaranteli.com
2022-12-10,ETH,1266.45,1266.35,0.0079,bykaranteli.com
2022-12-11,BTC,17085.21,17085.05,0.0009,bykaranteli.com
2022-12-11,ETH,1262.92,1263.01,-0.0071,bykaranteli.com
2022-12-12,BTC,17211.66,17209.83,0.0106,bykaranteli.com
2022-12-12,ETH,1275.72,1275.4,0.0251,bykaranteli.com
2022-12-13,BTC,17773.18,17774.7,-0.0086,bykaranteli.com
2022-12-13,ETH,1320.47,1320.69,-0.0167,bykaranteli.com
2022-12-14,BTC,17804.97,17803.15,0.0102,bykaranteli.com
2022-12-14,ETH,1307.47,1307.44,0.0023,bykaranteli.com
2022-12-15,BTC,17357.96,17356.34,0.0093,bykaranteli.com
2022-12-15,ETH,1266.48,1266.54,-0.0047,bykaranteli.com
2022-12-16,BTC,16632.64,16632.12,0.0031,bykaranteli.com
2022-12-16,ETH,1166.98,1166.83,0.0129,bykaranteli.com
2022-12-17,BTC,16782.25,16776.52,0.0342,bykaranteli.com
2022-12-17,ETH,1187.06,1187.16,-0.0084,bykaranteli.com
2022-12-18,BTC,16741.16,16738.21,0.0176,bykaranteli.com
2022-12-18,ETH,1183.32,1183.06,0.022,bykaranteli.com
2022-12-19,BTC,16439.74,16438.88,0.0052,bykaranteli.com
2022-12-19,ETH,1167.6,1167.82,-0.0188,bykaranteli.com
2022-12-20,BTC,16897.65,16895.56,0.0124,bykaranteli.com
2022-12-20,ETH,1216.69,1216.94,-0.0205,bykaranteli.com
2022-12-21,BTC,16826.56,16824.67,0.0112,bykaranteli.com
2022-12-21,ETH,1213.7,1213.78,-0.0066,bykaranteli.com
2022-12-22,BTC,16815.51,16821.43,-0.0352,bykaranteli.com
2022-12-22,ETH,1217.5,1217.71,-0.0172,bykaranteli.com
2022-12-23,BTC,16777.21,16778.5,-0.0077,bykaranteli.com
2022-12-23,ETH,1219.92,1219.99,-0.0057,bykaranteli.com
2022-12-24,BTC,16837.12,16836.12,0.0059,bykaranteli.com
2022-12-24,ETH,1220.51,1220.41,0.0082,bykaranteli.com
2022-12-25,BTC,16829.02,16832.11,-0.0184,bykaranteli.com
2022-12-25,ETH,1218.37,1218.51,-0.0115,bykaranteli.com
2022-12-26,BTC,16917.96,16919.39,-0.0085,bykaranteli.com
2022-12-26,ETH,1227.58,1228.11,-0.0432,bykaranteli.com
2022-12-27,BTC,16698.73,16706.36,-0.0457,bykaranteli.com
2022-12-27,ETH,1210.99,1211.55,-0.0462,bykaranteli.com
2022-12-28,BTC,16539.66,16547.31,-0.0462,bykaranteli.com
2022-12-28,ETH,1189.24,1190.15,-0.0765,bykaranteli.com
2022-12-29,BTC,16627.54,16633.47,-0.0357,bykaranteli.com
2022-12-29,ETH,1199.74,1200.49,-0.0625,bykaranteli.com
2022-12-30,BTC,16600.1,16607.48,-0.0444,bykaranteli.com
2022-12-30,ETH,1199.1,1199.99,-0.0742,bykaranteli.com
2022-12-31,BTC,16530.35,16542.4,-0.0728,bykaranteli.com
2022-12-31,ETH,1195.25,1196.13,-0.0736,bykaranteli.com
2023-01-01,BTC,16611.58,16616.75,-0.0311,bykaranteli.com
2023-01-01,ETH,1199.92,1200.34,-0.035,bykaranteli.com
2023-01-02,BTC,16666.95,16672.87,-0.0355,bykaranteli.com
2023-01-02,ETH,1213.69,1214,-0.0255,bykaranteli.com
2023-01-03,BTC,16669.47,16675.18,-0.0342,bykaranteli.com
2023-01-03,ETH,1214.21,1214.55,-0.028,bykaranteli.com
2023-01-04,BTC,16844.42,16850.36,-0.0353,bykaranteli.com
2023-01-04,ETH,1256.34,1256.9,-0.0446,bykaranteli.com
2023-01-05,BTC,16825.69,16831.85,-0.0366,bykaranteli.com
2023-01-05,ETH,1250.88,1251.24,-0.0288,bykaranteli.com
2023-01-06,BTC,16948.06,16950.65,-0.0153,bykaranteli.com
2023-01-06,ETH,1268.84,1269.14,-0.0236,bykaranteli.com
2023-01-07,BTC,16942.37,16943.57,-0.0071,bykaranteli.com
2023-01-07,ETH,1263.94,1264.07,-0.0103,bykaranteli.com
2023-01-08,BTC,17125.18,17127.83,-0.0155,bykaranteli.com
2023-01-08,ETH,1289.92,1290.16,-0.0186,bykaranteli.com
2023-01-09,BTC,17177.98,17178.26,-0.0016,bykaranteli.com
2023-01-09,ETH,1320.02,1320.39,-0.028,bykaranteli.com
2023-01-10,BTC,17443.5,17440.66,0.0163,bykaranteli.com
2023-01-10,ETH,1335.56,1335.62,-0.0045,bykaranteli.com
2023-01-11,BTC,17944.27,17943.26,0.0056,bykaranteli.com
2023-01-11,ETH,1389.24,1389.39,-0.0108,bykaranteli.com
2023-01-12,BTC,18847.75,18846.62,0.006,bykaranteli.com
2023-01-12,ETH,1416.05,1415.92,0.0092,bykaranteli.com
2023-01-13,BTC,19934.88,19930.01,0.0244,bykaranteli.com
2023-01-13,ETH,1451.78,1451.2,0.04,bykaranteli.com
2023-01-14,BTC,20957.02,20954.92,0.01,bykaranteli.com
2023-01-14,ETH,1550.06,1549.9,0.0103,bykaranteli.com
2023-01-15,BTC,20879.7,20871.5,0.0393,bykaranteli.com
2023-01-15,ETH,1552.89,1552.52,0.0238,bykaranteli.com
2023-01-16,BTC,21187.5,21185.65,0.0087,bykaranteli.com
2023-01-16,ETH,1576.85,1576.94,-0.0057,bykaranteli.com
2023-01-17,BTC,21136.33,21134.81,0.0072,bykaranteli.com
2023-01-17,ETH,1565.68,1565.57,0.007,bykaranteli.com
2023-01-18,BTC,20674.29,20677.47,-0.0154,bykaranteli.com
2023-01-18,ETH,1510.83,1511.43,-0.0397,bykaranteli.com
2023-01-19,BTC,21084.22,21071.59,0.0599,bykaranteli.com
2023-01-19,ETH,1550.98,1551.09,-0.0071,bykaranteli.com
2023-01-20,BTC,22669.81,22667.21,0.0115,bykaranteli.com
2023-01-20,ETH,1658.25,1658.52,-0.0163,bykaranteli.com
2023-01-21,BTC,22789.37,22783.55,0.0255,bykaranteli.com
2023-01-21,ETH,1626.8,1626.66,0.0086,bykaranteli.com
2023-01-22,BTC,22714.87,22707.88,0.0308,bykaranteli.com
2023-01-22,ETH,1627.88,1627.44,0.027,bykaranteli.com
2023-01-23,BTC,22920.29,22916.45,0.0168,bykaranteli.com
2023-01-23,ETH,1626.55,1626.29,0.016,bykaranteli.com
2023-01-24,BTC,22636.17,22632.89,0.0145,bykaranteli.com
2023-01-24,ETH,1556.09,1555.97,0.0077,bykaranteli.com
2023-01-25,BTC,23062.36,23060.94,0.0062,bykaranteli.com
2023-01-25,ETH,1612.54,1611.94,0.0372,bykaranteli.com
2023-01-26,BTC,23010.47,23009.65,0.0036,bykaranteli.com
2023-01-26,ETH,1601.1,1601.09,0.0006,bykaranteli.com
2023-01-27,BTC,23084.4,23074.16,0.0444,bykaranteli.com
2023-01-27,ETH,1598.18,1597.62,0.0351,bykaranteli.com
2023-01-28,BTC,23028.95,23022.6,0.0276,bykaranteli.com
2023-01-28,ETH,1572.3,1572.1,0.0127,bykaranteli.com
2023-01-29,BTC,23745.8,23742.3,0.0147,bykaranteli.com
2023-01-29,ETH,1644.89,1644.72,0.0103,bykaranteli.com
2023-01-30,BTC,22836.03,22826.15,0.0433,bykaranteli.com
2023-01-30,ETH,1566.23,1566.2,0.0019,bykaranteli.com
2023-01-31,BTC,23128.86,23125.13,0.0161,bykaranteli.com
2023-01-31,ETH,1585.39,1585.33,0.0038,bykaranteli.com
2023-02-01,BTC,23735.97,23732.66,0.0139,bykaranteli.com
2023-02-01,ETH,1642.05,1641.68,0.0225,bykaranteli.com
2023-02-02,BTC,23493.84,23488.94,0.0209,bykaranteli.com
2023-02-02,ETH,1643.19,1643.12,0.0043,bykaranteli.com
2023-02-03,BTC,23433.54,23431.9,0.007,bykaranteli.com
2023-02-03,ETH,1663.69,1663.52,0.0102,bykaranteli.com
2023-02-04,BTC,23328.87,23326.84,0.0087,bykaranteli.com
2023-02-04,ETH,1666.83,1666.38,0.027,bykaranteli.com
2023-02-05,BTC,22936.34,22932.91,0.015,bykaranteli.com
2023-02-05,ETH,1629.37,1629.02,0.0215,bykaranteli.com
2023-02-06,BTC,22764.07,22762.52,0.0068,bykaranteli.com
2023-02-06,ETH,1614.5,1614.29,0.013,bykaranteli.com
2023-02-07,BTC,23244.67,23240.46,0.0181,bykaranteli.com
2023-02-07,ETH,1671.28,1671.03,0.015,bykaranteli.com
2023-02-08,BTC,22964.38,22963,0.006,bykaranteli.com
2023-02-08,ETH,1650.65,1650.43,0.0133,bykaranteli.com
2023-02-09,BTC,21800.63,21796.35,0.0196,bykaranteli.com
2023-02-09,ETH,1545.54,1545.35,0.0123,bykaranteli.com
2023-02-10,BTC,21628.97,21625.19,0.0175,bykaranteli.com
2023-02-10,ETH,1513.04,1513.06,-0.0013,bykaranteli.com
2023-02-11,BTC,21863.73,21862.55,0.0054,bykaranteli.com
2023-02-11,ETH,1538.86,1538.51,0.0227,bykaranteli.com
2023-02-12,BTC,21789.8,21783.54,0.0287,bykaranteli.com
2023-02-12,ETH,1515.25,1514.83,0.0277,bykaranteli.com
2023-02-13,BTC,21789.14,21773.97,0.0697,bykaranteli.com
2023-02-13,ETH,1506.29,1505.24,0.0698,bykaranteli.com
2023-02-14,BTC,22206.27,22199.84,0.029,bykaranteli.com
2023-02-14,ETH,1556.67,1555.71,0.0617,bykaranteli.com
2023-02-15,BTC,24329.04,24324.05,0.0205,bykaranteli.com
2023-02-15,ETH,1674.88,1674.92,-0.0024,bykaranteli.com
2023-02-16,BTC,23516.15,23517.72,-0.0067,bykaranteli.com
2023-02-16,ETH,1637.83,1637.84,-0.0006,bykaranteli.com
2023-02-17,BTC,24577.6,24569.97,0.0311,bykaranteli.com
2023-02-17,ETH,1694.37,1693.87,0.0295,bykaranteli.com
2023-02-18,BTC,24636.23,24631.95,0.0174,bykaranteli.com
2023-02-18,ETH,1691.82,1691.62,0.0118,bykaranteli.com
2023-02-19,BTC,24281.31,24271.76,0.0393,bykaranteli.com
2023-02-19,ETH,1680.23,1679.75,0.0286,bykaranteli.com
2023-02-20,BTC,24844.97,24842.2,0.0112,bykaranteli.com
2023-02-20,ETH,1703.63,1703.27,0.0211,bykaranteli.com
2023-02-21,BTC,24454.43,24452.16,0.0093,bykaranteli.com
2023-02-21,ETH,1659.76,1659.76,0,bykaranteli.com
2023-02-22,BTC,24184.44,24182.21,0.0092,bykaranteli.com
2023-02-22,ETH,1642.95,1643.14,-0.0116,bykaranteli.com
2023-02-23,BTC,23943.32,23940.2,0.013,bykaranteli.com
2023-02-23,ETH,1650.62,1650.53,0.0055,bykaranteli.com
2023-02-24,BTC,23186.88,23185.29,0.0069,bykaranteli.com
2023-02-24,ETH,1607.57,1607.8,-0.0143,bykaranteli.com
2023-02-25,BTC,23159.71,23157.07,0.0114,bykaranteli.com
2023-02-25,ETH,1594.51,1594.58,-0.0044,bykaranteli.com
2023-02-26,BTC,23556.83,23554.85,0.0084,bykaranteli.com
2023-02-26,ETH,1641.41,1641.36,0.003,bykaranteli.com
2023-02-27,BTC,23489.52,23492.09,-0.0109,bykaranteli.com
2023-02-27,ETH,1633.26,1633.45,-0.0116,bykaranteli.com
2023-02-28,BTC,23145.32,23141.57,0.0162,bykaranteli.com
2023-02-28,ETH,1605.4,1605.23,0.0106,bykaranteli.com
2023-03-01,BTC,23631.52,23628.97,0.0108,bykaranteli.com
2023-03-01,ETH,1665.2,1665.22,-0.0012,bykaranteli.com
2023-03-02,BTC,23468.24,23465.32,0.0124,bykaranteli.com
2023-03-02,ETH,1647.87,1647.86,0.0006,bykaranteli.com
2023-03-03,BTC,22358.18,22354.34,0.0172,bykaranteli.com
2023-03-03,ETH,1569.54,1569.45,0.0057,bykaranteli.com
2023-03-04,BTC,22350.95,22346.57,0.0196,bykaranteli.com
2023-03-04,ETH,1566.72,1566.73,-0.0006,bykaranteli.com
2023-03-05,BTC,22432.69,22430.24,0.0109,bykaranteli.com
2023-03-05,ETH,1564.81,1564.58,0.0147,bykaranteli.com
2023-03-06,BTC,22410.31,22410,0.0014,bykaranteli.com
2023-03-06,ETH,1565.85,1565.84,0.0006,bykaranteli.com
2023-03-07,BTC,22198.48,22197.96,0.0023,bykaranteli.com
2023-03-07,ETH,1561.67,1561.96,-0.0186,bykaranteli.com
2023-03-08,BTC,21698.37,21705.44,-0.0326,bykaranteli.com
2023-03-08,ETH,1532.17,1532.38,-0.0137,bykaranteli.com
2023-03-09,BTC,20367.01,20362.22,0.0235,bykaranteli.com
2023-03-09,ETH,1437.41,1437.32,0.0063,bykaranteli.com
2023-03-10,BTC,20230.08,20150.69,0.394,bykaranteli.com
2023-03-10,ETH,1432.15,1426.44,0.4003,bykaranteli.com
2023-03-11,BTC,20620.54,20455.73,0.8057,bykaranteli.com
2023-03-11,ETH,1483.68,1471.97,0.7955,bykaranteli.com
2023-03-12,BTC,22219.08,21997.11,1.0091,bykaranteli.com
2023-03-12,ETH,1592.31,1580.33,0.7581,bykaranteli.com
2023-03-13,BTC,24220,24113.48,0.4417,bykaranteli.com
2023-03-13,ETH,1681.93,1673.45,0.5067,bykaranteli.com
2023-03-14,BTC,24762.65,24670.41,0.3739,bykaranteli.com
2023-03-14,ETH,1704.95,1699.4,0.3266,bykaranteli.com
2023-03-15,BTC,24377.16,24285.66,0.3768,bykaranteli.com
2023-03-15,ETH,1656.8,1649.96,0.4146,bykaranteli.com
2023-03-16,BTC,25051.85,24998.78,0.2123,bykaranteli.com
2023-03-16,ETH,1677.24,1673.73,0.2097,bykaranteli.com
2023-03-17,BTC,27453.62,27395.13,0.2135,bykaranteli.com
2023-03-17,ETH,1793.66,1789.27,0.2454,bykaranteli.com
2023-03-18,BTC,26980.35,26907.49,0.2708,bykaranteli.com
2023-03-18,ETH,1763.68,1758.84,0.2752,bykaranteli.com
2023-03-19,BTC,28054.46,27972.87,0.2917,bykaranteli.com
2023-03-19,ETH,1786.4,1780.68,0.3212,bykaranteli.com
2023-03-20,BTC,27823.32,27717.01,0.3836,bykaranteli.com
2023-03-20,ETH,1739.42,1732.78,0.3832,bykaranteli.com
2023-03-21,BTC,28207.33,28105.47,0.3624,bykaranteli.com
2023-03-21,ETH,1807.23,1801.23,0.3331,bykaranteli.com
2023-03-22,BTC,27325.15,27250.97,0.2722,bykaranteli.com
2023-03-22,ETH,1739.18,1734.33,0.2796,bykaranteli.com
2023-03-23,BTC,28352.94,28295.41,0.2033,bykaranteli.com
2023-03-23,ETH,1817.49,1813.79,0.204,bykaranteli.com
2023-03-24,BTC,27489.24,27454.47,0.1266,bykaranteli.com
2023-03-24,ETH,1751.93,1749.57,0.1349,bykaranteli.com
2023-03-25,BTC,27488.18,27462.95,0.0919,bykaranteli.com
2023-03-25,ETH,1743.8,1741.88,0.1102,bykaranteli.com
2023-03-26,BTC,27992.9,27968.05,0.0889,bykaranteli.com
2023-03-26,ETH,1775.86,1773.88,0.1116,bykaranteli.com
2023-03-27,BTC,27142.87,27124.91,0.0662,bykaranteli.com
2023-03-27,ETH,1716.42,1715.22,0.07,bykaranteli.com
2023-03-28,BTC,27274.15,27261.07,0.048,bykaranteli.com
2023-03-28,ETH,1773.7,1772.99,0.04,bykaranteli.com
2023-03-29,BTC,28359.54,28348.6,0.0386,bykaranteli.com
2023-03-29,ETH,1793.41,1793.07,0.019,bykaranteli.com
2023-03-30,BTC,28035.48,28028.53,0.0248,bykaranteli.com
2023-03-30,ETH,1793.68,1793.61,0.0039,bykaranteli.com
2023-03-31,BTC,28474.4,28465.36,0.0318,bykaranteli.com
2023-03-31,ETH,1822.01,1821.52,0.0269,bykaranteli.com
2023-04-01,BTC,28471.46,28452.73,0.0658,bykaranteli.com
2023-04-01,ETH,1821.73,1820.79,0.0516,bykaranteli.com
2023-04-02,BTC,28188.34,28171.87,0.0585,bykaranteli.com
2023-04-02,ETH,1795.37,1794.51,0.0479,bykaranteli.com
2023-04-03,BTC,27811.77,27800,0.0423,bykaranteli.com
2023-04-03,ETH,1810.92,1810.51,0.0226,bykaranteli.com
2023-04-04,BTC,28179.64,28165.47,0.0503,bykaranteli.com
2023-04-04,ETH,1871.36,1870.37,0.0529,bykaranteli.com
2023-04-05,BTC,28175.37,28170.01,0.019,bykaranteli.com
2023-04-05,ETH,1908.9,1908.69,0.011,bykaranteli.com
2023-04-06,BTC,28053.46,28033.82,0.0701,bykaranteli.com
2023-04-06,ETH,1873.29,1872.41,0.047,bykaranteli.com
2023-04-07,BTC,27931.94,27906.33,0.0918,bykaranteli.com
2023-04-07,ETH,1865.02,1863.72,0.0698,bykaranteli.com
2023-04-08,BTC,27958.81,27938.38,0.0731,bykaranteli.com
2023-04-08,ETH,1850.06,1848.82,0.0671,bykaranteli.com
2023-04-09,BTC,28340.99,28323.76,0.0608,bykaranteli.com
2023-04-09,ETH,1859.84,1858.92,0.0495,bykaranteli.com
2023-04-10,BTC,29660.41,29637.34,0.0778,bykaranteli.com
2023-04-10,ETH,1911.23,1910.2,0.0539,bykaranteli.com
2023-04-11,BTC,30227.19,30200.42,0.0886,bykaranteli.com
