date,symbol,exchange,long_liquidations_usd,short_liquidations_usd,events,max_single_liquidation_usd,source
2026-09-02,NAORISUSDT,bybit,1896,382,12,976,bykaranteli.com
2026-09-02,NAORISUSDT,gate,0,81,2,51,bykaranteli.com
2026-09-02,NAS100USDT,gate,0,961,1,961,bykaranteli.com
2026-09-02,NATGASUSDT,binance,10620,11705,17,6196,bykaranteli.com
2026-09-02,NATGASUSDT,htx,0,67,1,67,bykaranteli.com
2026-09-02,NATGASUSDT,lighter,0,12,2,6,bykaranteli.com
2026-09-02,NBISUSDT,binance,58741,697,15,50872,bykaranteli.com
2026-09-02,NBISUSDT,bybit,495,539,5,477,bykaranteli.com
2026-09-02,NBISUSDT,gate,963,4,2,963,bykaranteli.com
2026-09-02,NBISUSDT,lighter,7680,0,2,4914,bykaranteli.com
2026-09-02,NBISUSDT,okx,137,0,1,137,bykaranteli.com
2026-09-02,NEARUSDT,binance,1058017,23974,104,659379,bykaranteli.com
2026-09-02,NEARUSDT,bybit,45802,479,60,9880,bykaranteli.com
2026-09-02,NEARUSDT,gate,30239,91,12,15164,bykaranteli.com
2026-09-02,NEARUSDT,htx,1028,0,3,824,bykaranteli.com
2026-09-02,NEARUSDT,okx,26720,14309,29,14165,bykaranteli.com
2026-09-02,NEIROUSDT,binance,11750,2566,36,2611,bykaranteli.com
2026-09-02,NEIROUSDT,okx,17,0,1,17,bykaranteli.com
2026-09-02,NEOUSDT,binance,6879,571,12,3862,bykaranteli.com
2026-09-02,NEOUSDT,gate,0,685,1,685,bykaranteli.com
2026-09-02,NESAUSDT,bybit,853,0,4,456,bykaranteli.com
2026-09-02,NESUSDT,aster,0,4330,1,4330,bykaranteli.com
2026-09-02,NESUSDT,okx,79,0,1,79,bykaranteli.com
2026-09-02,NETUSDT,binance,136,0,3,95,bykaranteli.com
2026-09-02,NETUSDT,bybit,16636,0,1,16636,bykaranteli.com
2026-09-02,NEWTUSDT,binance,1988,0,8,976,bykaranteli.com
2026-09-02,NEWTUSDT,bybit,374,0,1,374,bykaranteli.com
2026-09-02,NEWTUSDT,gate,52,0,2,48,bykaranteli.com
2026-09-02,NFLXUSDT,binance,0,88,1,88,bykaranteli.com
2026-09-02,NGUSDT,gate,8579,0,2,8576,bykaranteli.com
2026-09-02,NIGHTUSDT,aster,0,2226,1,2226,bykaranteli.com
2026-09-02,NIGHTUSDT,binance,8550,182,27,4855,bykaranteli.com
2026-09-02,NIGHTUSDT,bybit,967,184,9,787,bykaranteli.com
2026-09-02,NIGHTUSDT,gate,0,126,1,126,bykaranteli.com
2026-09-02,NIGHTUSDT,okx,0,6,1,6,bykaranteli.com
2026-09-02,NILUSDT,binance,42100,4076,56,5262,bykaranteli.com
2026-09-02,NILUSDT,bybit,119,2927,13,1542,bykaranteli.com
2026-09-02,NILUSDT,gate,36,1324,8,1008,bykaranteli.com
2026-09-02,NIULAIUSDT,bybit,57431,25000,197,6704,bykaranteli.com
2026-09-02,NMRUSDT,binance,12674,36,8,4979,bykaranteli.com
2026-09-02,NMRUSDT,bybit,136,1322,4,972,bykaranteli.com
2026-09-02,NMRUSDT,gate,0,234,1,234,bykaranteli.com
2026-09-02,NOKIAUSDT,bybit,7,0,1,7,bykaranteli.com
2026-09-02,NOKUSDT,binance,2362,6840,4,6840,bykaranteli.com
2026-09-02,NOKUSDT,gate,18091,59,7,8254,bykaranteli.com
2026-09-02,NOMUSDT,binance,19144,0,16,9560,bykaranteli.com
2026-09-02,NOMUSDT,bybit,230,224,9,203,bykaranteli.com
2026-09-02,NOMUSDT,gate,173,0,3,154,bykaranteli.com
2026-09-02,NOTUSDT,binance,22075,5307,48,4261,bykaranteli.com
2026-09-02,NOTUSDT,bybit,5432,2346,17,2089,bykaranteli.com
2026-09-02,NOTUSDT,gate,99,22,6,37,bykaranteli.com
2026-09-02,NOTUSDT,okx,7378,0,6,6037,bykaranteli.com
2026-09-02,NOWUSDT,binance,0,13746,2,13336,bykaranteli.com
2026-09-02,NOWUSDT,bybit,865,34372,2,34372,bykaranteli.com
2026-09-02,NVDAUSDT,aster,37,911,2,911,bykaranteli.com
2026-09-02,NVDAUSDT,binance,5054,27574,40,13428,bykaranteli.com
2026-09-02,NVDAUSDT,bybit,77898,28328,18,74103,bykaranteli.com
2026-09-02,NVDAUSDT,htx,430,0,1,430,bykaranteli.com
2026-09-02,NVDAUSDT,okx,14517,20612,17,11244,bykaranteli.com
2026-09-02,NVDAXUSDT,gate,101,18663,12,8557,bykaranteli.com
2026-09-02,NVDLUSDT,binance,36,1765,8,1191,bykaranteli.com
2026-09-02,NVDLUSDT,bybit,0,121,2,91,bykaranteli.com
2026-09-02,NVDLUSDT,okx,0,1706,6,781,bykaranteli.com
2026-09-02,NXPCUSDT,binance,638,364,10,333,bykaranteli.com
2026-09-02,NXPCUSDT,bybit,398,8,3,391,bykaranteli.com
2026-09-02,OFCUSDT,okx,1793,0,10,963,bykaranteli.com
2026-09-02,OGNUSDT,binance,9458,0,6,8678,bykaranteli.com
2026-09-02,OGNUSDT,bybit,8,216,2,216,bykaranteli.com
2026-09-02,OGUSDT,binance,9447,202,16,4881,bykaranteli.com
2026-09-02,OGUSDT,bybit,2166,33,3,2166,bykaranteli.com
2026-09-02,OGUSDT,gate,4,0,1,4,bykaranteli.com
2026-09-02,OKBUSDT,bybit,423,72,8,410,bykaranteli.com
2026-09-02,OKBUSDT,gate,1758,0,2,1040,bykaranteli.com
2026-09-02,OKBUSDT,okx,349250,77,79,70590,bykaranteli.com
2026-09-02,OKTAUSDT,okx,24,0,1,24,bykaranteli.com
2026-09-02,ONDOUSDT,binance,48746,2507,56,14607,bykaranteli.com
2026-09-02,ONDOUSDT,bybit,65448,4624,42,25702,bykaranteli.com
2026-09-02,ONDOUSDT,gate,222,0,2,131,bykaranteli.com
2026-09-02,ONDOUSDT,okx,17905,2013,10,6448,bykaranteli.com
2026-09-02,ONDSUSDT,binance,7055,0,5,4174,bykaranteli.com
2026-09-02,ONDSUSDT,bybit,33418,2867,2,33418,bykaranteli.com
2026-09-02,ONEUSDT,binance,22262,2517,33,10300,bykaranteli.com
2026-09-02,ONGUSDT,aster,0,4474,1,4474,bykaranteli.com
2026-09-02,ONGUSDT,binance,217475,69368,436,7403,bykaranteli.com
2026-09-02,ONGUSDT,bybit,13410,32607,89,9058,bykaranteli.com
2026-09-02,ONGUSDT,gate,10099,242,22,4800,bykaranteli.com
2026-09-02,ONGUSDT,htx,26,97,2,97,bykaranteli.com
2026-09-02,ONTUSDT,binance,2724,1986,33,990,bykaranteli.com
2026-09-02,ONTUSDT,bybit,1687,1135,8,1103,bykaranteli.com
2026-09-02,ONUSDT,aster,0,28,1,28,bykaranteli.com
2026-09-02,ONUSDT,binance,2397,24682,48,4228,bykaranteli.com
2026-09-02,ONUSDT,bybit,31,0,1,31,bykaranteli.com
2026-09-02,ONUSDT,gate,2,1891,5,1851,bykaranteli.com
2026-09-02,OPENAIUSDT,aster,0,4334,1,4334,bykaranteli.com
2026-09-02,OPENAIUSDT,binance,930,21742,17,14641,bykaranteli.com
2026-09-02,OPENAIUSDT,gate,0,38,1,38,bykaranteli.com
2026-09-02,OPENAIUSDT,okx,0,1631,5,1019,bykaranteli.com
2026-09-02,OPENUSDT,binance,41446,1362,52,4979,bykaranteli.com
2026-09-02,OPENUSDT,bybit,1002,0,6,498,bykaranteli.com
2026-09-02,OPENUSDT,gate,1079,0,3,970,bykaranteli.com
2026-09-02,OPGUSDT,aster,178,0,1,178,bykaranteli.com
2026-09-02,OPGUSDT,binance,16124,1936,22,6127,bykaranteli.com
2026-09-02,OPGUSDT,bybit,940,2159,7,2151,bykaranteli.com
2026-09-02,OPNUSDT,binance,15500,0,33,3544,bykaranteli.com
2026-09-02,OPNUSDT,bybit,3311,32,12,1850,bykaranteli.com
2026-09-02,OPNUSDT,gate,75,40,4,42,bykaranteli.com
2026-09-02,OPNUSDT,okx,1461,10,6,785,bykaranteli.com
2026-09-02,OPUSDT,binance,116087,16700,59,36946,bykaranteli.com
2026-09-02,OPUSDT,bybit,14795,16090,43,5153,bykaranteli.com
2026-09-02,OPUSDT,gate,5039,0,6,3684,bykaranteli.com
2026-09-02,OPUSDT,htx,0,0,1,0,bykaranteli.com
2026-09-02,OPUSDT,okx,27577,18757,36,18972,bykaranteli.com
2026-09-02,ORCAUSDT,binance,4539,447,11,3869,bykaranteli.com
2026-09-02,ORCAUSDT,bybit,176,3,5,125,bykaranteli.com
2026-09-02,ORCLUSDT,binance,1176,4444,8,3939,bykaranteli.com
2026-09-02,ORCLUSDT,bybit,11983,0,3,10287,bykaranteli.com
2026-09-02,ORCLUSDT,okx,2658,0,4,1367,bykaranteli.com
2026-09-02,ORDERUSDT,binance,7770,583,18,3321,bykaranteli.com
2026-09-02,ORDERUSDT,bybit,1323,1458,3,1458,bykaranteli.com
2026-09-02,ORDERUSDT,gate,181,0,1,181,bykaranteli.com
2026-09-02,ORDERUSDT,okx,223,9,3,120,bykaranteli.com
2026-09-02,ORDIUSDT,binance,11169,8622,27,5049,bykaranteli.com
2026-09-02,ORDIUSDT,bybit,1280,0,14,790,bykaranteli.com
2026-09-02,ORDIUSDT,gate,1204,45,7,599,bykaranteli.com
2026-09-02,ORDIUSDT,okx,1130,0,2,1118,bykaranteli.com
2026-09-02,OUSDT,binance,42,5509,11,5199,bykaranteli.com
2026-09-02,OUSDT,bybit,98,2684,8,1601,bykaranteli.com
2026-09-02,OUSDT,gate,0,248,3,114,bykaranteli.com
2026-09-02,OUSDT,okx,324,605,3,605,bykaranteli.com
2026-09-02,OUSTUSDT,okx,235,75,2,235,bykaranteli.com
2026-09-02,PANWUSDT,binance,3592,212,10,1512,bykaranteli.com
2026-09-02,PARTIUSDT,binance,11203,987,18,3750,bykaranteli.com
2026-09-02,PARTIUSDT,bybit,2369,459,9,984,bykaranteli.com
2026-09-02,PARTIUSDT,gate,23,128,3,80,bykaranteli.com
2026-09-02,PARTIUSDT,okx,0,10,1,10,bykaranteli.com
2026-09-02,PAXGUSDT,aster,3333,0,1,3333,bykaranteli.com
2026-09-02,PAXGUSDT,binance,52795,24186,45,9791,bykaranteli.com
2026-09-02,PAXGUSDT,bybit,40392,13,6,38813,bykaranteli.com
2026-09-02,PAXGUSDT,deribit,430,0,1,430,bykaranteli.com
2026-09-02,PAXGUSDT,gate,0,22086,7,10046,bykaranteli.com
2026-09-02,PAXGUSDT,htx,0,675,1,675,bykaranteli.com
2026-09-02,PAYPUSDT,binance,26,0,2,24,bykaranteli.com
2026-09-02,PDDUSDT,binance,649,0,5,229,bykaranteli.com
2026-09-02,PDDUSDT,gate,3479,0,2,1794,bykaranteli.com
2026-09-02,PEAQUSDT,bybit,1267,136,5,1009,bykaranteli.com
2026-09-02,PENDLEUSDT,binance,13277,11160,29,7677,bykaranteli.com
2026-09-02,PENDLEUSDT,bybit,4248,10756,9,6852,bykaranteli.com
2026-09-02,PENDLEUSDT,gate,0,41,1,41,bykaranteli.com
2026-09-02,PENDLEUSDT,okx,144,493,6,242,bykaranteli.com
2026-09-02,PENGSTOCKUSDT,bybit,0,24,1,24,bykaranteli.com
2026-09-02,PENGUINUSDT,aster,37,0,1,37,bykaranteli.com
2026-09-02,PENGUSDT,binance,0,2,1,2,bykaranteli.com
2026-09-02,PENGUUSDT,aster,1301,0,1,1301,bykaranteli.com
2026-09-02,PENGUUSDT,binance,154022,42796,70,110755,bykaranteli.com
2026-09-02,PENGUUSDT,bybit,26604,1481,35,4958,bykaranteli.com
2026-09-02,PENGUUSDT,gate,47,0,1,47,bykaranteli.com
2026-09-02,PENGUUSDT,htx,17,0,1,17,bykaranteli.com
2026-09-02,PENGUUSDT,okx,29319,268,27,7366,bykaranteli.com
2026-09-02,PEOPLEUSDT,binance,8241,12918,46,4976,bykaranteli.com
2026-09-02,PEOPLEUSDT,bybit,1523,6663,21,2588,bykaranteli.com
2026-09-02,PEOPLEUSDT,htx,0,0,1,0,bykaranteli.com
2026-09-02,PEOPLEUSDT,okx,1462,16,3,1449,bykaranteli.com
2026-09-02,PGUSDT,gate,0,8758,3,5093,bykaranteli.com
2026-09-02,PHAROSUSDT,binance,1347,27,5,667,bykaranteli.com
2026-09-02,PHAROSUSDT,bybit,0,8,1,8,bykaranteli.com
2026-09-02,PHAUSDT,binance,9105,2,7,4829,bykaranteli.com
2026-09-02,PHAUSDT,bybit,544,1,3,513,bykaranteli.com
2026-09-02,PIEVERSEUSDT,binance,979,21220,28,9012,bykaranteli.com
2026-09-02,PIEVERSEUSDT,bybit,2701,13834,28,5118,bykaranteli.com
2026-09-02,PIEVERSEUSDT,gate,220,2605,10,992,bykaranteli.com
2026-09-02,PIEVERSEUSDT,okx,757,7796,10,6019,bykaranteli.com
2026-09-02,PIPPINUSDT,binance,27307,3454,40,7496,bykaranteli.com
2026-09-02,PIPPINUSDT,bybit,11133,86,23,8021,bykaranteli.com
2026-09-02,PIPPINUSDT,gate,2,0,1,2,bykaranteli.com
2026-09-02,PIPPINUSDT,htx,0,48,2,45,bykaranteli.com
2026-09-02,PIPPINUSDT,okx,1081,172,5,1030,bykaranteli.com
2026-09-02,PIUSDT,gate,1773,1920,25,953,bykaranteli.com
2026-09-02,PIUSDT,okx,0,6850,13,4725,bykaranteli.com
2026-09-02,PIXELUSDT,binance,8074,2501,17,3172,bykaranteli.com
2026-09-02,PIXELUSDT,bybit,40283,0,5,40158,bykaranteli.com
2026-09-02,PIXELUSDT,gate,48,0,2,48,bykaranteli.com
2026-09-02,PLAYSOUTUSDT,bybit,130,5,5,64,bykaranteli.com
2026-09-02,PLAYUSDT,binance,17521,10642,24,10126,bykaranteli.com
2026-09-02,PLTRUSDT,binance,15322,34974,29,26038,bykaranteli.com
2026-09-02,PLTRUSDT,bybit,3808,14408,10,8883,bykaranteli.com
2026-09-02,PLUMEUSDT,binance,3248,3772,14,2784,bykaranteli.com
2026-09-02,PLUMEUSDT,bybit,6605,25,6,3603,bykaranteli.com
2026-09-02,PNUTUSDT,binance,6687,9,19,1538,bykaranteli.com
2026-09-02,PNUTUSDT,bybit,587,4198,13,3050,bykaranteli.com
2026-09-02,PNUTUSDT,gate,6822,51,7,4950,bykaranteli.com
2026-09-02,PNUTUSDT,okx,820,0,4,696,bykaranteli.com
2026-09-02,POETUSDT,bybit,0,4353,1,4353,bykaranteli.com
2026-09-02,POLUSDT,binance,4190,4247,29,1725,bykaranteli.com
2026-09-02,POLUSDT,bybit,2852,2038,10,2038,bykaranteli.com
2026-09-02,POLUSDT,gate,2,129,5,51,bykaranteli.com
2026-09-02,POLUSDT,okx,1583,0,1,1583,bykaranteli.com
2026-09-02,POLYXUSDT,binance,204,280,6,275,bykaranteli.com
2026-09-02,POLYXUSDT,bybit,4,0,1,4,bykaranteli.com
2026-09-02,POLYXUSDT,gate,1,0,1,1,bykaranteli.com
2026-09-02,PONSUSDT,aster,2694,3671,20,1720,bykaranteli.com
2026-09-02,PONSUSDT,bybit,32075,47583,139,10520,bykaranteli.com
2026-09-02,PONSUSDT,gate,19042,12922,82,4874,bykaranteli.com
2026-09-02,PONSUSDT,htx,412,0,2,382,bykaranteli.com
2026-09-02,POPCATUSDT,binance,2348,249,9,1347,bykaranteli.com
2026-09-02,POPCATUSDT,bybit,7763,1,17,2519,bykaranteli.com
2026-09-02,POPCATUSDT,okx,0,342,1,342,bykaranteli.com
2026-09-02,POPMARTUSDT,binance,94,0,1,94,bykaranteli.com
2026-09-02,POPMARTUSDT,bybit,0,385,1,385,bykaranteli.com
2026-09-02,POPMARTUSDT,okx,98,0,1,98,bykaranteli.com
2026-09-02,PORTALUSDT,binance,9138,204,29,2079,bykaranteli.com
2026-09-02,PORTALUSDT,bybit,1589,254,20,958,bykaranteli.com
2026-09-02,POWERUSDT,binance,24786,2002,64,5080,bykaranteli.com
2026-09-02,POWERUSDT,bybit,7620,2421,23,4206,bykaranteli.com
2026-09-02,POWERUSDT,gate,588,674,13,416,bykaranteli.com
2026-09-02,POWRUSDT,binance,2451,46,7,1917,bykaranteli.com
2026-09-02,POWRUSDT,bybit,0,96,4,67,bykaranteli.com
2026-09-02,PRLUSDT,binance,23306,33,51,5022,bykaranteli.com
2026-09-02,PRLUSDT,bybit,2292,99,15,1277,bykaranteli.com
2026-09-02,PRLUSDT,gate,3105,0,4,2152,bykaranteli.com
2026-09-02,PROMPTUSDT,binance,5881,0,13,2085,bykaranteli.com
2026-09-02,PROMPTUSDT,bybit,1068,44,5,619,bykaranteli.com
2026-09-02,PROMPTUSDT,gate,68,0,2,66,bykaranteli.com
2026-09-02,PROMUSDT,binance,142273,259903,472,13821,bykaranteli.com
2026-09-02,PROMUSDT,gate,8143,13312,53,4274,bykaranteli.com
2026-09-02,PROSUSDT,gate,0,12,2,11,bykaranteli.com
2026-09-02,PROSUSDT,okx,587,0,3,583,bykaranteli.com
2026-09-02,PROVEUSDT,binance,12315,448,11,9702,bykaranteli.com
2026-09-02,PROVEUSDT,bybit,51,0,2,51,bykaranteli.com
2026-09-02,PROVEUSDT,gate,174,0,1,174,bykaranteli.com
2026-09-02,PROVEUSDT,okx,0,6,1,6,bykaranteli.com
2026-09-02,PTBUSDT,binance,9838,2305,35,4543,bykaranteli.com
2026-09-02,PTBUSDT,bybit,4344,343,12,1744,bykaranteli.com
2026-09-02,PTBUSDT,gate,569,1,3,541,bykaranteli.com
2026-09-02,PUFFERUSDT,bybit,36,762,5,762,bykaranteli.com
2026-09-02,PUMPBTCUSDT,binance,1389,0,9,988,bykaranteli.com
2026-09-02,PUMPFUNUSDT,bybit,79881,50973,162,9098,bykaranteli.com
2026-09-02,PUMPUSDT,aster,9433,0,2,9131,bykaranteli.com
2026-09-02,PUMPUSDT,binance,236814,69447,186,38169,bykaranteli.com
2026-09-02,PUMPUSDT,deribit,0,0,1,0,bykaranteli.com
2026-09-02,PUMPUSDT,dydx,773,0,1,773,bykaranteli.com
2026-09-02,PUMPUSDT,gate,7736,4662,21,2736,bykaranteli.com
2026-09-02,PUMPUSDT,htx,229,0,5,131,bykaranteli.com
2026-09-02,PUMPUSDT,okx,377006,233373,157,63270,bykaranteli.com
2026-09-02,PUNDIXUSDT,binance,1822,23,10,762,bykaranteli.com
2026-09-02,PUNDIXUSDT,bybit,81,1,3,81,bykaranteli.com
2026-09-02,PUNDIXUSDT,gate,0,732,1,732,bykaranteli.com
2026-09-02,PURRUSDT,bybit,154,11558,13,5297,bykaranteli.com
2026-09-02,PURRUSDT,htx,0,5,1,5,bykaranteli.com
2026-09-02,PURRUSDT,okx,735,0,3,563,bykaranteli.com
2026-09-02,PYPLUSDT,binance,163,0,2,102,bykaranteli.com
2026-09-02,PYPLUSDT,bybit,19409,0,2,19404,bykaranteli.com
2026-09-02,PYTHUSDT,binance,44739,105100,143,15027,bykaranteli.com
2026-09-02,PYTHUSDT,bybit,3973,9215,55,2753,bykaranteli.com
2026-09-02,PYTHUSDT,gate,106,6605,10,4586,bykaranteli.com
2026-09-02,PYTHUSDT,okx,9165,8925,31,3789,bykaranteli.com
2026-09-02,QCOMUSDT,binance,469,11265,5,11265,bykaranteli.com
2026-09-02,QCOMUSDT,bybit,1079,2,2,1079,bykaranteli.com
2026-09-02,QNTUSDT,binance,660,1332,10,657,bykaranteli.com
2026-09-02,QNTUSDT,bybit,421,0,2,292,bykaranteli.com
2026-09-02,QNTUSDT,gate,6,174,4,129,bykaranteli.com
2026-09-02,QNTUSDT,okx,113,0,1,113,bykaranteli.com
2026-09-02,QNTXUSDT,binance,814,0,6,577,bykaranteli.com
2026-09-02,QNTXUSDT,bybit,759,0,2,427,bykaranteli.com
2026-09-02,QNTXUSDT,htx,88,0,1,88,bykaranteli.com
2026-09-02,QQQUSDT,binance,2764,1355,17,1683,bykaranteli.com
2026-09-02,QQQUSDT,bybit,6975,0,1,6975,bykaranteli.com
2026-09-02,QQQXUSDT,gate,3000,473,4,3000,bykaranteli.com
2026-09-02,QTUMUSDT,binance,4112,24,7,3366,bykaranteli.com
2026-09-02,QTUMUSDT,bybit,772,0,1,772,bykaranteli.com
2026-09-02,QTUMUSDT,gate,0,780,1,780,bykaranteli.com
2026-09-02,QUSDT,binance,4603,1321,14,3552,bykaranteli.com
2026-09-02,QUSDT,bybit,186,212,15,88,bykaranteli.com
2026-09-02,RAMUSDT,binance,2195,8,5,1809,bykaranteli.com
2026-09-02,RAREUSDT,binance,1845,12,12,956,bykaranteli.com
2026-09-02,RAREUSDT,bybit,205,0,4,190,bykaranteli.com
2026-09-02,RAREUSDT,gate,179,0,1,179,bykaranteli.com
2026-09-02,RAVEUSDT,binance,33333,4074,64,5011,bykaranteli.com
2026-09-02,RAVEUSDT,bybit,13665,25,44,3723,bykaranteli.com
2026-09-02,RAVEUSDT,gate,12,0,1,12,bykaranteli.com
2026-09-02,RAVEUSDT,htx,1828,50,3,1828,bykaranteli.com
2026-09-02,RAVEUSDT,okx,20782,686,26,8362,bykaranteli.com
2026-09-02,RAYDIUMUSDT,bybit,214,1232,6,1126,bykaranteli.com
2026-09-02,RAYSOLUSDT,binance,11800,110,6,8427,bykaranteli.com
2026-09-02,RAYUSDT,gate,0,790,1,790,bykaranteli.com
2026-09-02,RDDTUSDT,binance,492,308,7,285,bykaranteli.com
2026-09-02,RDDTUSDT,bybit,0,40,3,30,bykaranteli.com
2026-09-02,RDWUSDT,bybit,4952,24768,2,24768,bykaranteli.com
2026-09-02,RDWUSDT,okx,259,0,1,259,bykaranteli.com
2026-09-02,RECALLUSDT,binance,1838,2143,10,1977,bykaranteli.com
2026-09-02,RECALLUSDT,bybit,73,2248,12,1815,bykaranteli.com
2026-09-02,REDUSDT,binance,4031,1666,15,1143,bykaranteli.com
2026-09-02,REDUSDT,bybit,1448,1090,11,1066,bykaranteli.com
2026-09-02,RENDERUSDT,binance,9737,4084,22,3803,bykaranteli.com
2026-09-02,RENDERUSDT,bybit,4823,809,15,4448,bykaranteli.com
2026-09-02,RENDERUSDT,okx,22885,0,4,11099,bykaranteli.com
2026-09-02,RESOLVUSDT,binance,2236,0,8,965,bykaranteli.com
2026-09-02,RESOLVUSDT,bybit,970,0,10,430,bykaranteli.com
2026-09-02,RESOLVUSDT,gate,30,0,2,27,bykaranteli.com
2026-09-02,RESOLVUSDT,okx,267,0,2,234,bykaranteli.com
2026-09-02,REUSDT,binance,5724,1170,41,1289,bykaranteli.com
2026-09-02,REUSDT,bybit,470,2312,22,968,bykaranteli.com
2026-09-02,REUSDT,gate,7054,386,6,4872,bykaranteli.com
2026-09-02,REUSDT,htx,58,0,1,58,bykaranteli.com
2026-09-02,REUSDT,okx,3466,0,4,3255,bykaranteli.com
2026-09-02,REZUSDT,binance,4793,191,13,2290,bykaranteli.com
2026-09-02,REZUSDT,bybit,0,1011,1,1011,bykaranteli.com
2026-09-02,RIFUSDT,binance,6880,2792,25,2537,bykaranteli.com
2026-09-02,RIOTUSDT,bybit,8771,0,1,8771,bykaranteli.com
2026-09-02,RIOTUSDT,okx,589,0,1,589,bykaranteli.com
2026-09-02,RIVERUSDT,aster,590,0,3,350,bykaranteli.com
2026-09-02,RIVERUSDT,binance,117355,6985,162,9237,bykaranteli.com
2026-09-02,RIVERUSDT,bybit,18943,264,60,4921,bykaranteli.com
2026-09-02,RIVERUSDT,gate,1765,42,15,924,bykaranteli.com
2026-09-02,RIVERUSDT,htx,516,214,9,444,bykaranteli.com
2026-09-02,RIVERUSDT,okx,12350,1492,38,2538,bykaranteli.com
2026-09-02,RIVNUSDT,bybit,0,1469,1,1469,bykaranteli.com
2026-09-02,RKLBUSDT,binance,3865,0,10,1520,bykaranteli.com
2026-09-02,RKLBUSDT,gate,2052,1984,4,1989,bykaranteli.com
2026-09-02,RKLBUSDT,okx,7266,0,2,7116,bykaranteli.com
2026-09-02,RLCUSDT,binance,1014,212,6,947,bykaranteli.com
2026-09-02,RLCUSDT,bybit,0,660,2,658,bykaranteli.com
2026-09-02,RLSUSDT,okx,35,16,6,32,bykaranteli.com
2026-09-02,ROBOUSDT,aster,26489,0,1,26489,bykaranteli.com
2026-09-02,ROBOUSDT,binance,112195,5716,102,9423,bykaranteli.com
2026-09-02,ROBOUSDT,bybit,36649,864,67,5699,bykaranteli.com
2026-09-02,ROBOUSDT,gate,1629979,0,512,7102,bykaranteli.com
2026-09-02,ROBOUSDT,okx,52747,15638,42,13900,bykaranteli.com
2026-09-02,RONINUSDT,binance,12676,0,17,3610,bykaranteli.com
2026-09-02,RONINUSDT,bybit,5,0,1,5,bykaranteli.com
2026-09-02,ROSEUSDT,binance,7424,3162,19,2641,bykaranteli.com
2026-09-02,ROSEUSDT,bybit,661,0,4,478,bykaranteli.com
2026-09-02,RPLUSDT,binance,1050,204,5,990,bykaranteli.com
2026-09-02,RPLUSDT,bybit,32,1609,3,1548,bykaranteli.com
2026-09-02,RSRUSDT,binance,6480,0,12,4724,bykaranteli.com
2026-09-02,RSRUSDT,bybit,1024,1006,4,1006,bykaranteli.com
2026-09-02,RSRUSDT,gate,33,25,3,32,bykaranteli.com
2026-09-02,RUNEUSDT,binance,7821,520,18,4369,bykaranteli.com
2026-09-02,RUNEUSDT,bybit,1191,233,7,1183,bykaranteli.com
2026-09-02,RUNEUSDT,gate,4212,51,3,4207,bykaranteli.com
2026-09-02,RVNUSDT,binance,3962,15874,9,15868,bykaranteli.com
2026-09-02,RVNUSDT,bybit,703,0,5,684,bykaranteli.com
2026-09-02,SAFEUSDT,binance,10261,7351,45,2479,bykaranteli.com
2026-09-02,SAFEUSDT,bybit,2593,599,7,2250,bykaranteli.com
2026-09-02,SAGAUSDT,binance,19033,0,21,15119,bykaranteli.com
2026-09-02,SAGAUSDT,bybit,1577,3,6,463,bykaranteli.com
2026-09-02,SAHARAUSDT,binance,1079,2808,12,2803,bykaranteli.com
2026-09-02,SAHARAUSDT,bybit,1026,56,5,447,bykaranteli.com
2026-09-02,SAHARAUSDT,gate,83,80,3,83,bykaranteli.com
2026-09-02,SAHARAUSDT,okx,929,110,3,895,bykaranteli.com
2026-09-02,SAMSUNGEMUSDT,binance,0,10,1,10,bykaranteli.com
2026-09-02,SAMSUNGUSDT,binance,239,15979,8,15503,bykaranteli.com
2026-09-02,SAMSUNGUSDT,bybit,28793,0,1,28793,bykaranteli.com
2026-09-02,SAMSUNGUSDT,okx,0,1018,1,1018,bykaranteli.com
2026-09-02,SANDUSDT,binance,32758,2895,35,11378,bykaranteli.com
2026-09-02,SANDUSDT,bybit,4385,4655,18,4322,bykaranteli.com
2026-09-02,SANDUSDT,okx,3212,1728,6,2844,bykaranteli.com
2026-09-02,SANTOSUSDT,binance,5534,0,7,3254,bykaranteli.com
2026-09-02,SAPIENUSDT,binance,1627,0,13,443,bykaranteli.com
2026-09-02,SAPIENUSDT,bybit,845,4746,9,4744,bykaranteli.com
2026-09-02,SAPIENUSDT,gate,43,0,1,43,bykaranteli.com
2026-09-02,SAPIENUSDT,okx,47,0,1,47,bykaranteli.com
2026-09-02,SCRTUSDT,bybit,29247,50696,168,16869,bykaranteli.com
2026-09-02,SCRTUSDT,gate,23019,36135,87,5000,bykaranteli.com
2026-09-02,SCRUSDT,binance,6492,1459,26,2736,bykaranteli.com
2026-09-02,SEIUSDT,aster,0,1029,1,1029,bykaranteli.com
2026-09-02,SEIUSDT,binance,15119,22740,53,6244,bykaranteli.com
2026-09-02,SEIUSDT,bybit,961,5299,20,2183,bykaranteli.com
2026-09-02,SEIUSDT,dydx,0,5,1,5,bykaranteli.com
2026-09-02,SEIUSDT,gate,13,660,6,607,bykaranteli.com
2026-09-02,SEIUSDT,okx,937,499,7,686,bykaranteli.com
2026-09-02,SENTUSDT,binance,11971,2471,15,4967,bykaranteli.com
2026-09-02,SENTUSDT,bybit,582,2,4,524,bykaranteli.com
