date,symbol,funding_rate_pct,oi_24h_pct,price_change_24h_pct,source
2026-07-31,UNIUSDT,0.009871,6.81262429406,8.265,bykaranteli.com
2026-07-31,WIFUSDT,0.005,3.4307979833,-1.105,bykaranteli.com
2026-07-31,XRPUSDT,0.01,0.536905583196,0.325,bykaranteli.com
2026-08-01,AAVEUSDT,-0.011685,1.23307579095,-6.327,bykaranteli.com
2026-08-01,ADAUSDT,0.01,5.80235858912,-1.177,bykaranteli.com
2026-08-01,APTUSDT,-0.010334,-2.41914040295,-2.214,bykaranteli.com
2026-08-01,ARBUSDT,0.007094,-0.520173224554,0.554,bykaranteli.com
2026-08-01,ATOMUSDT,-0.00263,0.132690694777,-4.45,bykaranteli.com
2026-08-01,AVAXUSDT,0.007341,-0.358744075745,-0.93,bykaranteli.com
2026-08-01,BCHUSDT,-0.007811,3.52279804971,-3.252,bykaranteli.com
2026-08-01,BNBUSDT,0.001538,4.6335636448,-0.986,bykaranteli.com
2026-08-01,BTCUSDT,0.004637,2.15357334077,-2.981,bykaranteli.com
2026-08-01,DOGEUSDT,0.005797,-0.85720948396,-1.346,bykaranteli.com
2026-08-01,DOTUSDT,0.003122,-1.67045317117,-1.378,bykaranteli.com
2026-08-01,ETCUSDT,-0.009626,0.316656826809,-2.598,bykaranteli.com
2026-08-01,ETHUSDT,0.007001,2.09126969742,-3.206,bykaranteli.com
2026-08-01,FILUSDT,0.01,-3.15780021256,0.421,bykaranteli.com
2026-08-01,ICPUSDT,0.00068,2.40605558465,0.145,bykaranteli.com
2026-08-01,INJUSDT,-0.001109,-3.80580688664,-2.819,bykaranteli.com
2026-08-01,LINKUSDT,-0.000772,0.406694480466,-3.786,bykaranteli.com
2026-08-01,LTCUSDT,-0.004548,-1.86606680218,-3.002,bykaranteli.com
2026-08-01,NEARUSDT,0.01,-5.06749396855,-0.716,bykaranteli.com
2026-08-01,OPUSDT,0.003557,-0.272761118635,-3.401,bykaranteli.com
2026-08-01,SEIUSDT,-0.003698,-2.22651478567,-2.401,bykaranteli.com
2026-08-01,SOLUSDT,0.01,-2.32192940686,-2.49,bykaranteli.com
2026-08-01,SUIUSDT,-0.000726,0.463364462427,-1.627,bykaranteli.com
2026-08-01,TIAUSDT,0.005,0.549082766239,-2.384,bykaranteli.com
2026-08-01,TRXUSDT,0.002232,-0.682360379197,-0.822,bykaranteli.com
2026-08-01,UNIUSDT,0.001985,6.81262429406,-1.359,bykaranteli.com
2026-08-01,WIFUSDT,0.005,3.4307979833,-1.174,bykaranteli.com
2026-08-01,XRPUSDT,0.000572,0.536905583196,-2.101,bykaranteli.com
2026-08-02,AAVEUSDT,0.00858,-1.93636412254,-3.022,bykaranteli.com
2026-08-02,ADAUSDT,0.01,0.0831514498568,3.571,bykaranteli.com
2026-08-02,APTUSDT,-0.008341,1.5448568465,-0.935,bykaranteli.com
2026-08-02,ARBUSDT,0.003301,3.55745261077,0.947,bykaranteli.com
2026-08-02,ATOMUSDT,-0.005443,0.624832555754,0,bykaranteli.com
2026-08-02,AVAXUSDT,-0.021964,-0.163274548823,-3.176,bykaranteli.com
2026-08-02,BCHUSDT,-0.00208,-2.38206815755,-0.873,bykaranteli.com
2026-08-02,BNBUSDT,0.006457,-2.1138362309,-1.977,bykaranteli.com
2026-08-02,BTCUSDT,0.004752,2.74649588892,-0.207,bykaranteli.com
2026-08-02,DOGEUSDT,-0.00688,2.75190311318,-0.646,bykaranteli.com
2026-08-02,DOTUSDT,0.01,0.19946374841,2.701,bykaranteli.com
2026-08-02,ETCUSDT,-0.014292,3.95335918378,-1.469,bykaranteli.com
2026-08-02,ETHUSDT,0.00241,-0.456803029072,-0.997,bykaranteli.com
2026-08-02,FILUSDT,0.001059,-3.89614038661,-2.208,bykaranteli.com
2026-08-02,ICPUSDT,-0.032451,0.403678417401,-2.321,bykaranteli.com
2026-08-02,INJUSDT,-0.003148,-5.48969944876,0.082,bykaranteli.com
2026-08-02,LINKUSDT,0.003803,-0.913379719306,-1.25,bykaranteli.com
2026-08-02,LTCUSDT,-0.001095,-1.60333799647,-0.136,bykaranteli.com
2026-08-02,NEARUSDT,0.003724,-3.21235201543,0.48,bykaranteli.com
2026-08-02,OPUSDT,-0.016122,6.43834800239,-2.814,bykaranteli.com
2026-08-02,SEIUSDT,-0.024444,0.210922556916,-1.254,bykaranteli.com
2026-08-02,SOLUSDT,-0.005414,1.91636777294,-1.331,bykaranteli.com
2026-08-02,SUIUSDT,-0.006316,2.99082262916,-1.025,bykaranteli.com
2026-08-02,TIAUSDT,-0.004505,0.617209877372,0.313,bykaranteli.com
2026-08-02,TRXUSDT,0.009542,1.34709755911,0.54,bykaranteli.com
2026-08-02,UNIUSDT,0.01,-2.52866368146,-6.471,bykaranteli.com
2026-08-02,WIFUSDT,-0.006427,3.79161091962,-5.304,bykaranteli.com
2026-08-02,XRPUSDT,-0.005243,-1.60808218465,-0.245,bykaranteli.com
2026-08-03,AAVEUSDT,-0.006473,-1.36654137779,0.959,bykaranteli.com
2026-08-03,ADAUSDT,0.01,14.106413997,8.683,bykaranteli.com
2026-08-03,APTUSDT,0.002114,-1.31549060417,1.374,bykaranteli.com
2026-08-03,ARBUSDT,0.001334,-2.05383582614,3.11,bykaranteli.com
2026-08-03,ATOMUSDT,-0.005424,2.38775747105,3.513,bykaranteli.com
2026-08-03,AVAXUSDT,0.01,6.75883729683,5.688,bykaranteli.com
2026-08-03,BCHUSDT,0.008937,1.10885303601,2.169,bykaranteli.com
2026-08-03,BNBUSDT,0.015597,-0.0137815952446,1.789,bykaranteli.com
2026-08-03,BTCUSDT,0.01,0.562616417132,0.87,bykaranteli.com
2026-08-03,DOGEUSDT,0.01,6.58505128942,2.11,bykaranteli.com
2026-08-03,DOTUSDT,0.01,-2.32776413857,1.866,bykaranteli.com
2026-08-03,ETCUSDT,0.005622,2.09778011716,1.411,bykaranteli.com
2026-08-03,ETHUSDT,0.01,1.073388119,1.755,bykaranteli.com
2026-08-03,FILUSDT,0.01,3.37318496184,2.253,bykaranteli.com
2026-08-03,ICPUSDT,0.006114,-2.03494079308,2.472,bykaranteli.com
2026-08-03,INJUSDT,0.002874,4.34466336979,4.067,bykaranteli.com
2026-08-03,LINKUSDT,0.01,0.598921497269,3.708,bykaranteli.com
2026-08-03,LTCUSDT,0.002161,-0.784704801632,1.064,bykaranteli.com
2026-08-03,NEARUSDT,0.01,0.478963204748,2.328,bykaranteli.com
2026-08-03,OPUSDT,0.007028,-3.35513434968,3.976,bykaranteli.com
2026-08-03,SEIUSDT,-0.01181,-1.48739361135,0.561,bykaranteli.com
2026-08-03,SOLUSDT,0.007777,-5.33212128286,2.07,bykaranteli.com
2026-08-03,SUIUSDT,0.007272,0.638209439489,1.714,bykaranteli.com
